MGI	HMD	PhenoGeno
MGI:2442443	NA	MP:0011100
MGI:2146232	NA	MP:0003731,MP:0000062,MP:0010097,MP:0005533,MP:0003733,MP:0011965
MGI:1923675	NA	MP:0001404,MP:0011100
MGI:1917286	NA	MP:0000598,MP:0004502
MGI:3588498	NA	MP:0006087
MGI:3687012	NA	MP:0000221,MP:0005553,MP:0010506,MP:0005333,MP:0020870
MGI:2443217	NA	MP:0002945,MP:0003246,MP:0014383
MGI:2671413	NA	MP:0001265,MP:0001262
MGI:2181202	NA	MP:0000063,MP:0003795,MP:0011096
MGI:96493	NA	MP:0020917,MP:0001805,MP:0002412,MP:0008098,MP:0001800,MP:0002495,MP:0005027,MP:0004047,MP:0001819,MP:0002473,MP:0008864,MP:0031025,MP:0004773,MP:0001806,MP:0002459
MGI:1914811	NA	MP:0001156,MP:0001922,MP:0003205,MP:0005431,MP:0005508,MP:0011102,MP:0002216,MP:0005501,MP:0011098,MP:0009674,MP:0004901,MP:0001147,MP:0003984,MP:0001923
MGI:2676885	NA	MP:0005617,MP:0008700,MP:0004502,MP:0010639,MP:0005501,MP:0004042,MP:0008874,MP:0005596,MP:0008713,MP:0008663,MP:0003009,MP:0002833,MP:0008751,MP:0008566,MP:0008750
MGI:1927167	NA	MP:0002169
MGI:1861691	NA	MP:0000872,MP:0014372,MP:0002886,MP:0002083,MP:0001262,MP:0004098,MP:0002183,MP:0003996,MP:0004994,MP:0008840,MP:0011085,MP:0001265,MP:0009358,MP:0002229,MP:0001496,MP:0002906,MP:0002826,MP:0003997,MP:0002064,MP:0002690,MP:0001732,MP:0002761,MP:0010025,MP:0001438
MGI:1889209	NA	MP:0000367
MGI:1316678	NA	MP:0003795,MP:0000186,MP:0002608,MP:0013279,MP:0013293,MP:0011100,MP:0001303,MP:0004151,MP:0003131,MP:0005344,MP:0001700
MGI:1890577	NA	MP:0011110,MP:0002075,MP:0005553
MGI:2146574	NA	MP:0000043,MP:0006358,MP:0004527,MP:0004398,MP:0011967,MP:0000042,MP:0005418,MP:0002622,MP:0004404,MP:0004737,MP:0003151,MP:0002630,MP:0004532,MP:0004740,MP:0000026,MP:0013808,MP:0001967
MGI:106314	NA	MP:0011091
MGI:3642260	NA	MP:0002452,MP:0004799,MP:0001554,MP:0005628,MP:0005348,MP:0008661
MGI:1921298	NA	MP:0001846,MP:0002495,MP:0010857,MP:0008681,MP:0009148,MP:0001828,MP:0008566,MP:0001654,MP:0002494
MGI:1914199	NA	MP:0001685,MP:0005030,MP:0011965,MP:0003984,MP:0001674,MP:0009687,MP:0003731,MP:0011092,MP:0002718,MP:0001693,MP:0011209,MP:0012142,MP:0001683,MP:0004261,MP:0001696,MP:0002583,MP:0011189,MP:0011110,MP:0001672
MGI:2146388	NA	MP:0000428,MP:0001697,MP:0011100,MP:0009931,MP:0010052,MP:0003984,MP:0011239
MGI:1914852	NA	MP:0011110
MGI:1100510	NA	MP:0004045,MP:0004024,MP:0008019,MP:0002169,MP:0009762,MP:0009674,MP:0011098,MP:0009277,MP:0001147,MP:0000218,MP:0011092,MP:0013502,MP:0000603,MP:0011100,MP:0011090,MP:0003331,MP:0011096,MP:0008014,MP:0002032,MP:0013292,MP:0010308,MP:0001153,MP:0004499,MP:0012431,MP:0002021,MP:0003077,MP:0004046,MP:0001654,MP:0004852,MP:0002687,MP:0009760,MP:0001922,MP:0001935,MP:0001577,MP:0002052,MP:0008008,MP:0008866,MP:0003718,MP:0011704
MGI:3027390	NA	MP:0008536,MP:0001402,MP:0003795,MP:0001473,MP:0002574,MP:0001262,MP:0000774,MP:0014379,MP:0008535,MP:0001364,MP:0004994,MP:0001399,MP:0011086,MP:0002152,MP:0002608,MP:0011270,MP:0012307,MP:0011269,MP:0020527,MP:0001363,MP:0002906,MP:0010831,MP:0002910,MP:0001431,MP:0001732,MP:0011110,MP:0031391,MP:0010053,MP:0020870,MP:0001405
MGI:1914641	NA	MP:0006042,MP:0031120,MP:0003179
MGI:2147834	NA	MP:0001402,MP:0003061,MP:0014367,MP:0003960,MP:0010053,MP:0005560,MP:0009454,MP:0001262,MP:0001458,MP:0006086,MP:0001522,MP:0010062,MP:0004144,MP:0000160,MP:0008842,MP:0009538,MP:0001441,MP:0005292,MP:0000069,MP:0008428,MP:0001463,MP:0001258,MP:0005584,MP:0001399,MP:0000812,MP:0009967,MP:0002804,MP:0008414,MP:0008918,MP:0013278,MP:0014365,MP:0012307,MP:0002106,MP:0009413,MP:0000747,MP:0020083,MP:0010069,MP:0001765,MP:0010065,MP:0003245,MP:0030633,MP:0002108,MP:0001405
MGI:90676	NA	MP:0001402,MP:0011096,MP:0011100,MP:0001727
MGI:1918473	NA	MP:0002412,MP:0005293,MP:0008537,MP:0004974,MP:0009788,MP:0010124,MP:0008078,MP:0009278,MP:0008075,MP:0005089,MP:0003961,MP:0004946,MP:0010024,MP:0010180,MP:0005562,MP:0001486,MP:0005642,MP:0008681,MP:0008566
MGI:1306802	NA	MP:0004599,MP:0002169,MP:0001262,MP:0000445,MP:0000440,MP:0002750,MP:0000085,MP:0030431,MP:0001258,MP:0001265,MP:0011086,MP:0004420,MP:0000137,MP:0008271,MP:0004686,MP:0003843,MP:0004509,MP:0000438,MP:0004989,MP:0030189,MP:0030387,MP:0000060,MP:0003840,MP:0003723,MP:0000074
MGI:4949413	NA	MP:0000120,MP:0001516,MP:0009393,MP:0001393,MP:0000116,MP:0001935,MP:0000454,MP:0003312,MP:0001406,MP:0004033,MP:0001265,MP:0011086,MP:0001504,MP:0001386
MGI:1306823	NA	MP:0002989,MP:0003068,MP:0002718,MP:0000689,MP:0011104,MP:0011100,MP:0001126,MP:0009142,MP:0001325,MP:0001297,MP:0011096,MP:0002699,MP:0002060,MP:0002135,MP:0002092,MP:0000709,MP:0013292,MP:0001727
MGI:2671641	NA	MP:0003201
MGI:2183052	NA	MP:0002842
MGI:2137431	NA	MP:0005343,MP:0002133,MP:0004179
MGI:1338049	NA	MP:0001415,MP:0002871,MP:0000367,MP:0001399,MP:0008140
MGI:1927073	NA	MP:0001262,MP:0002764,MP:0000063,MP:0004685,MP:0008148,MP:0010506,MP:0005292,MP:0004122,MP:0002875,MP:0020080,MP:0001258,MP:0009755,MP:0000150,MP:0003545,MP:0030222,MP:0009142,MP:0004753,MP:0002590,MP:0004609,MP:0002092,MP:0004703,MP:0002910,MP:0011584,MP:0010052,MP:0005642,MP:0005165,MP:0003656,MP:0005333,MP:0010025,MP:0001987
MGI:1921280	NA	MP:0001417
MGI:1306824	NA	MP:0002080,MP:0002092,MP:0006036
MGI:97384	NA	MP:0003960,MP:0004747,MP:0003986,MP:0009450,MP:0001072,MP:0002638,MP:0002183,MP:0009538,MP:0002207,MP:0002912,MP:0001435,MP:0014406,MP:0008106,MP:0002664,MP:0002855,MP:0014490,MP:0000939,MP:0000034,MP:0001085,MP:0001951,MP:0004220,MP:0004718,MP:0003989,MP:0006009,MP:0011448,MP:0031018,MP:0001262,MP:0003651,MP:0002184,MP:0003461,MP:0001093,MP:0004021,MP:0008456,MP:0011085,MP:0000854,MP:0000959,MP:0001399,MP:0003243,MP:0003354,MP:0000964,MP:0000788,MP:0001523,MP:0001900,MP:0011110,MP:0001490,MP:0003308,MP:0002090,MP:0009937,MP:0000980,MP:0010769,MP:0011088,MP:0000818,MP:0001473,MP:0003212,MP:0004333,MP:0002856,MP:0009286,MP:0008056,MP:0001437,MP:0005669,MP:0000598,MP:0001021,MP:0000150,MP:0001330,MP:0008299,MP:0002229,MP:0000910,MP:0001083,MP:0001732,MP:0000966,MP:0005345,MP:0006309,MP:0011087,MP:0002169,MP:0004428,MP:0000968,MP:0011451,MP:0009772,MP:0008143,MP:0001088,MP:0001129,MP:0008428,MP:0001265,MP:0002079,MP:0004427,MP:0003987,MP:0001748,MP:0031381,MP:0009142,MP:0001556,MP:0002665,MP:0003357,MP:0008572,MP:0004409,MP:0014491,MP:0001340,MP:0002797,MP:0014286,MP:0002752,MP:0002790
MGI:2449492	NA	MP:0010124,MP:0010024,MP:0009142,MP:0003961
MGI:99654	NA	MP:0009142,MP:0000968
MGI:87906	NA	MP:0001914,MP:0002083,MP:0011967,MP:0000428,MP:0001785,MP:0001262,MP:0006325,MP:0011090,MP:0003054,MP:0011110,MP:0004521,MP:0001297,MP:0004529,MP:0003717,MP:0004748,MP:0003984,MP:0001967
MGI:99199	NA	MP:0003960,MP:0010025,MP:0002833,MP:0000367
MGI:1860418	NA	MP:0000219,MP:0013279,MP:0002169,MP:0005419,MP:0005567
MGI:1921674	NA	MP:0001925
MGI:3036254	NA	MP:0011625,MP:0000538
MGI:2685028	NA	MP:0003011
MGI:3686755	NA	MP:0001265
MGI:1353448	NA	MP:0031085,MP:0005637,MP:0002447,MP:0000274,MP:0000245,MP:0000240,MP:0011171,MP:0002590,MP:0004952,MP:0002811,MP:0003656,MP:0010025,MP:0001589
MGI:1330262	NA	MP:0005028,MP:0010380,MP:0011092,MP:0002718,MP:0005033,MP:0012113,MP:0008888
MGI:99137	NA	MP:0001685,MP:0002169,MP:0001696,MP:0011097,MP:0001683,MP:0001698
MGI:106484	NA	MP:0000470,MP:0005404,MP:0002882,MP:0001575,MP:0008415,MP:0011100,MP:0011087,MP:0020581
MGI:5476165	NA	MP:0002639,MP:0004056,MP:0000276,MP:0011661,MP:0000111,MP:0002633,MP:0010420,MP:0000284,MP:0000520,MP:0002625
MGI:98852	NA	MP:0000218,MP:0001146,MP:0005013,MP:0010052,MP:0002631,MP:0002590,MP:0001147,MP:0004931
MGI:2141413	NA	MP:0002169
MGI:3045299	NA	MP:0005389
MGI:1346086	NA	MP:0001730,MP:0005140,MP:0006137,MP:0000230,MP:0001262,MP:0012106,MP:0002631,MP:0000267,MP:0002135,MP:0001756,MP:0004012,MP:0011101,MP:0004215,MP:0011942,MP:0000276,MP:0009142,MP:0003828,MP:0002092,MP:0001935,MP:0002988,MP:0011110,MP:0002725,MP:0008779
MGI:2671368	NA	MP:0001265,MP:0030066
MGI:98857	NA	MP:0001924,MP:0002083,MP:0005553,MP:0000218,MP:0003304,MP:0002123,MP:0001265,MP:0000491,MP:0005036,MP:0001429,MP:0000511,MP:0004842,MP:0011108,MP:0011109,MP:0000219,MP:0006410,MP:0000495,MP:0011084,MP:0005202
MGI:106530	NA	MP:0002175,MP:0002064,MP:0003997,MP:0001262,MP:0004753,MP:0002912,MP:0011086,MP:0003633
MGI:3040693	NA	MP:0001722,MP:0002672,MP:0003229,MP:0003105,MP:0000259,MP:0003227,MP:0004076,MP:0000352,MP:0011098,MP:0011110,MP:0003658,MP:0003717,MP:0004068,MP:0004787,MP:0001698,MP:0012732,MP:0000285
MGI:2140077	NA	MP:0005559,MP:0001566,MP:0003059,MP:0002727
MGI:1924281	NA	MP:0009232,MP:0008537,MP:0000494,MP:0002551,MP:0001925,MP:0002686,MP:0008839,MP:0002675,MP:0003017,MP:0009833,MP:0013481,MP:0000511,MP:0002092,MP:0000496,MP:0031354,MP:0001325,MP:0009832,MP:0031355,MP:0013795,MP:0005103
MGI:1919158	NA	MP:0005632,MP:0002644,MP:0000367
MGI:1922766	NA	MP:0005344
MGI:1315195	NA	MP:0001730,MP:0005632,MP:0002663,MP:0011098,MP:0000352,MP:0011965,MP:0003984,MP:0011100,MP:0002875,MP:0003733,MP:0008830,MP:0013292,MP:0000930,MP:0001716,MP:0004964,MP:0000934,MP:0000914,MP:0009781,MP:0001698,MP:0006042,MP:0000928,MP:0011094,MP:0000929
MGI:1924880	NA	MP:0001402,MP:0002626,MP:0005633,MP:0002059,MP:0001516,MP:0008223,MP:0001412,MP:0001262,MP:0005293,MP:0003921,MP:0020421,MP:0000266,MP:0002100,MP:0004906,MP:0000692,MP:0009141,MP:0001399,MP:0000709,MP:0011044,MP:0002311,MP:0002961,MP:0001212,MP:0002188,MP:0001363,MP:0000703,MP:0000689,MP:0001325,MP:0002060,MP:0001120,MP:0002196,MP:0010935
MGI:2159210	NA	MP:0004471,MP:0004832,MP:0009895,MP:0000599,MP:0000767,MP:0000445,MP:0001192,MP:0003755,MP:0004969,MP:0002135,MP:0030383,MP:0005565,MP:0008873,MP:0003103,MP:0005181,MP:0002941,MP:0002640,MP:0002874,MP:0000208,MP:0005097,MP:0008146,MP:0002628,MP:0000097,MP:0002875,MP:0000157,MP:0000107,MP:0004906,MP:0009006,MP:0002082,MP:0001824,MP:0002989,MP:0014604,MP:0005325,MP:0001914,MP:0000691,MP:0000091,MP:0002293,MP:0013278,MP:0011128,MP:0005508,MP:0001614,MP:0010180,MP:0001935,MP:0000689,MP:0001577,MP:0001859,MP:0030189,MP:0011110,MP:0009766,MP:0002681,MP:0002060,MP:0001923,MP:0000074
MGI:104663	NA	MP:0001402,MP:0001924,MP:0003960,MP:0006094,MP:0011939,MP:0031115,MP:0001861,MP:0009167,MP:0008554,MP:0003982,MP:0001142,MP:0009171,MP:0002790,MP:0009400,MP:0003662,MP:0002865,MP:0001925,MP:0002628,MP:0002834,MP:0003733,MP:0003917,MP:0009006,MP:0001759,MP:0001744,MP:0011086,MP:0002113,MP:0009356,MP:0003068,MP:0003674,MP:0008396,MP:0005458,MP:0009294,MP:0004261,MP:0009124,MP:0006319,MP:0003961,MP:0000662,MP:0004686,MP:0010024,MP:0000511,MP:0010392,MP:0004953,MP:0011962,MP:0001363,MP:0003953,MP:0002078,MP:0002164,MP:0009011,MP:0003333,MP:0010080,MP:0005605,MP:0005658,MP:0010053,MP:0005289,MP:0005560,MP:0002083,MP:0000488,MP:0009113,MP:0011353,MP:0009436,MP:0001216,MP:0002833,MP:0003564,MP:0008814,MP:0005121,MP:0004016,MP:0000278,MP:0000005,MP:0004847,MP:0009643,MP:0008045,MP:0005129,MP:0003806,MP:0002780,MP:0008722,MP:0003215,MP:0001547,MP:0001257,MP:0011940,MP:0014568,MP:0002625,MP:0009355,MP:0012706,MP:0004351,MP:0008075,MP:0003645,MP:0005418,MP:0003058,MP:0008874,MP:0001663,MP:0009115,MP:0003867,MP:0004924,MP:0001731,MP:0011951,MP:0001973,MP:0014142,MP:0002108,MP:0002498,MP:0002792,MP:0005326,MP:0001860,MP:0001134,MP:0002397,MP:0000188,MP:0000067,MP:0005140,MP:0003691,MP:0001552,MP:0001745,MP:0002310,MP:0005288,MP:0001596,MP:0002764,MP:0005620,MP:0005452,MP:0011965,MP:0000180,MP:0011430,MP:0011959,MP:0005095,MP:0001260,MP:0005565,MP:0005217,MP:0002981,MP:0005290,MP:0011478,MP:0000477,MP:0004215,MP:0000165,MP:0000603,MP:0011125,MP:0011049,MP:0001417,MP:0005491,MP:0001970,MP:0005449,MP:0011294,MP:0005407,MP:0011409,MP:0010027,MP:0005534,MP:0005335,MP:0008439,MP:0002871,MP:0009017,MP:0001261,MP:0000182,MP:0004852,MP:0003077,MP:0009339,MP:0003963,MP:0003059,MP:0009130,MP:0001922,MP:0003194,MP:0001431,MP:0009285,MP:0001510,MP:0000008,MP:0004883,MP:0004112,MP:0009108,MP:0002757,MP:0001272,MP:0001762,MP:0004910,MP:0005293,MP:0005425,MP:0008469,MP:0002970,MP:0005264,MP:0003972,MP:0009409,MP:0001544,MP:0009172,MP:0001501,MP:0009118,MP:0008329,MP:0004564,MP:0012703,MP:0009254,MP:0001554,MP:0005178,MP:0003503,MP:0001258,MP:0003887,MP:0005668,MP:0003055,MP:0001926,MP:0002079,MP:0005215,MP:0005331,MP:0009114,MP:0001559,MP:0009131,MP:0013279,MP:0003177,MP:0031381,MP:0005145,MP:0010955,MP:0001556,MP:0004183,MP:0003562,MP:0004819,MP:0005559,MP:0001433,MP:0009292,MP:0003339,MP:0001259,MP:0003109,MP:0000343,MP:0008705,MP:0005333,MP:0013795,MP:0005669,MP:0000189,MP:0008735
MGI:2444615	NA	MP:0001120
MGI:1929996	NA	MP:0001730,MP:0011091,MP:0000745,MP:0005621,MP:0002169,MP:0001513,MP:0003484,MP:0005505,MP:0011979,MP:0012367,MP:0009763,MP:0011092,MP:0011100,MP:0011096,MP:0005617,MP:0013293,MP:0010093,MP:0001698,MP:0002064,MP:0002968,MP:0001664,MP:0011436
MGI:1915155	NA	MP:0012361
MGI:95706	NA	MP:0005123,MP:0005158,MP:0001924,MP:0009009,MP:0001121,MP:0005471,MP:0001402,MP:0002083,MP:0000371,MP:0001262,MP:0002089,MP:0001303,MP:0005148,MP:0004932,MP:0002764,MP:0000755,MP:0001147,MP:0002075,MP:0004016,MP:0000160,MP:0005181,MP:0004701,MP:0008912,MP:0003662,MP:0001925,MP:0003936,MP:0000165,MP:0001129,MP:0013730,MP:0002780,MP:0001265,MP:0003415,MP:0001926,MP:0002113,MP:0006396,MP:0009093,MP:0001153,MP:0001304,MP:0030623,MP:0020869,MP:0008477,MP:0004852,MP:0031422,MP:0030626,MP:0002687,MP:0002427,MP:0030983,MP:0030653,MP:0002078,MP:0001732,MP:0003109,MP:0012604,MP:0011130,MP:0001510,MP:0004984,MP:0001134,MP:0002790,MP:0004610,MP:0010254
MGI:3708154	NA	MP:0011967,MP:0001394,MP:0001522,MP:0001489
MGI:1915938	NA	MP:0002118,MP:0005584,MP:0001417
MGI:2157910	NA	MP:0005238,MP:0008026,MP:0001785,MP:0002176,MP:0008025,MP:0003871,MP:0008916,MP:0011854,MP:0008917,MP:0001120,MP:0003690,MP:0000849,MP:0002182
MGI:2652819	NA	MP:0001963,MP:0001967,MP:0001406,MP:0005344,MP:0002102,MP:0011967,MP:0000208,MP:0004529,MP:0001489,MP:0014406,MP:0004738,MP:0009142,MP:0004431,MP:0005599,MP:0001486,MP:0006325,MP:0003308,MP:0010053,MP:0004534
MGI:2444688	NA	MP:0002968,MP:0002060,MP:0005419,MP:0004502
MGI:1920018	NA	MP:0001730,MP:0013504,MP:0002169,MP:0000352,MP:0011094,MP:0011093
MGI:1915342	NA	MP:0001363,MP:0013292,MP:0011100
MGI:893598	NA	MP:0005014,MP:0005017,MP:0005505,MP:0003135,MP:0000240,MP:0000351,MP:0000218,MP:0005013,MP:0008112,MP:0000691,MP:0000217,MP:0008254,MP:0000220,MP:0000322,MP:0008111,MP:0000693,MP:0010373,MP:0000219,MP:0002417,MP:0004808,MP:0001577,MP:0011746,MP:0000702,MP:0000321
MGI:3584514	NA	MP:0002599,MP:0000953,MP:0000219,MP:0003070,MP:0002169,MP:0000920
MGI:1925349	NA	MP:0005633,MP:0013278,MP:0011100,MP:0003019,MP:0013292
MGI:2449112	NA	MP:0004818,MP:0031212,MP:0014176,MP:0001262,MP:0014164,MP:0009400,MP:0003662,MP:0001200,MP:0002699,MP:0001258,MP:0001265,MP:0003055,MP:0005099,MP:0004686,MP:0011962,MP:0000759,MP:0009405,MP:0011159,MP:0003408
MGI:1914672	NA	MP:0000745,MP:0009392,MP:0011100,MP:0002797,MP:0004924
MGI:1355331	NA	MP:0006108,MP:0000954,MP:0021104,MP:0006009,MP:0011087,MP:0000965,MP:0005076,MP:0000968,MP:0004144,MP:0011100,MP:0000955,MP:0004297,MP:0001504,MP:0001404,MP:0000961,MP:0005112,MP:0001961,MP:0000939,MP:0001951,MP:0001438
MGI:3578142	NA	MP:0000428,MP:0000914,MP:0001265,MP:0011090
MGI:1918029	NA	MP:0011642,MP:0003795,MP:0008259,MP:0004986,MP:0004738,MP:0010124,MP:0020010,MP:0010965,MP:0010879,MP:0000060,MP:0010876,MP:0001417,MP:0002060,MP:0001147
MGI:3806125	NA	MP:0008805
MGI:1913362	NA	MP:0001566,MP:0005553,MP:0002942,MP:0004777,MP:0004952,MP:0009356,MP:0000598,MP:0005565
MGI:95407	NA	MP:0002320,MP:0003135,MP:0004032,MP:0000281,MP:0002833,MP:0005039,MP:0000267,MP:0031589,MP:0003913,MP:0005290,MP:0000245,MP:0000603,MP:0004215,MP:0004564,MP:0005639,MP:0004952,MP:0002953,MP:0005602,MP:0003887,MP:0001711,MP:0003915,MP:0000279,MP:0005575,MP:0001614,MP:0000601,MP:0002319,MP:0001785,MP:0001577,MP:0001787,MP:0011099
MGI:107341	NA	MP:0002444,MP:0004031,MP:0001806,MP:0002452,MP:0003436,MP:0005602,MP:0001805,MP:0001800,MP:0004824,MP:0001559,MP:0002608,MP:0002453,MP:0001870,MP:0004953,MP:0002459,MP:0020154,MP:0004003,MP:0003009,MP:0004804,MP:0008568
MGI:109164	NA	MP:0012511,MP:0012278,MP:0004251,MP:0011395,MP:0013504,MP:0003873,MP:0000270,MP:0011098,MP:0003872,MP:0014044,MP:0000267,MP:0013267,MP:0011257
MGI:3052831	NA	MP:0001156,MP:0002686,MP:0001925,MP:0002687
MGI:1337114	NA	MP:0001556,MP:0002833,MP:0005178,MP:0008079,MP:0005018
MGI:104636	NA	MP:0011110,MP:0011965
MGI:1921434	NA	MP:0004818,MP:0009461,MP:0000759,MP:0000730,MP:0031323,MP:0002106,MP:0010238,MP:0001260,MP:0003084
MGI:1916942	NA	MP:0001566,MP:0002874,MP:0000219,MP:0005553,MP:0010088,MP:0002606,MP:0005419,MP:0002875,MP:0001399,MP:0005016,MP:0005565
MGI:88024	NA	MP:0001924,MP:0000745,MP:0008956,MP:0003135,MP:0003332,MP:0000751,MP:0008387,MP:0000208,MP:0010035,MP:0004952,MP:0003917,MP:0011086,MP:0004088,MP:0008742,MP:0010375,MP:0002743,MP:0011339,MP:0004145,MP:0009764,MP:0002830,MP:0031085,MP:0011285,MP:0005562,MP:0005026,MP:0002812,MP:0003656,MP:0002594,MP:0005637,MP:0000599,MP:0002412,MP:0002083,MP:0001262,MP:0000240,MP:0002813,MP:0005096,MP:0002095,MP:0002833,MP:0000611,MP:0002941,MP:0002874,MP:0002640,MP:0010074,MP:0009788,MP:0000704,MP:0002643,MP:0002875,MP:0011085,MP:0002872,MP:0005639,MP:0000274,MP:0009395,MP:0000691,MP:0000217,MP:0008809,MP:0002447,MP:0009412,MP:0001577,MP:0011110,MP:0005642,MP:0002397,MP:0001585,MP:0008808,MP:0002841,MP:0011088,MP:0009411,MP:0009431,MP:0004246,MP:0005505,MP:0012106,MP:0005565,MP:0002814,MP:0004121,MP:0005013,MP:0000245,MP:0005097,MP:0011090,MP:0011100,MP:0000314,MP:0002279,MP:0010163,MP:0008807,MP:0001732,MP:0003131,MP:0001601,MP:0010751,MP:0002641,MP:0009674,MP:0005344,MP:0003717,MP:0000218,MP:0004231,MP:0011101,MP:0002591,MP:0001265,MP:0001625,MP:0000702,MP:0001525,MP:0020409,MP:0008850,MP:0002810,MP:0000219,MP:0006410,MP:0011188,MP:0000689,MP:0008813,MP:0005343,MP:0000876,MP:0002642,MP:0010177
MGI:1100865	NA	MP:0009172,MP:0001559,MP:0002078,MP:0005293,MP:0001262,MP:0010147,MP:0008497,MP:0002727
MGI:1100495	NA	MP:0011100
MGI:101934	NA	MP:0001713,MP:0011098,MP:0012131,MP:0002584,MP:0001698,MP:0003984
MGI:2180003	NA	MP:0013967,MP:0010769,MP:0014023,MP:0013966,MP:0001262,MP:0002928,MP:0008346,MP:0003619,MP:0000774,MP:0000602,MP:0002947,MP:0000784,MP:0010490,MP:0013875,MP:0014018,MP:0011101,MP:0006063,MP:0009703,MP:0013986,MP:0014001,MP:0000433,MP:0011085,MP:0013985,MP:0001258,MP:0001265,MP:0011086,MP:0003686,MP:0008044,MP:0013836,MP:0013848,MP:0010420,MP:0006064,MP:0000286,MP:0003826,MP:0000703,MP:0002747,MP:0000438,MP:0001732,MP:0013971,MP:0011110,MP:0002962
MGI:1859212	NA	MP:0008565,MP:0020946,MP:0002444,MP:0001325,MP:0008576,MP:0020916,MP:0031046,MP:0008750,MP:0008563,MP:0020937
MGI:1858600	NA	MP:0002412,MP:0001798
MGI:2445356	NA	MP:0002169
MGI:2442782	NA	MP:0000218,MP:0005560,MP:0005516,MP:0010124,MP:0002942,MP:0005632,MP:0003961,MP:0002968,MP:0010024,MP:0001258,MP:0000063,MP:0002075
MGI:2445123	NA	MP:0005562,MP:0008647,MP:0008074,MP:0002591,MP:0008078,MP:0001556,MP:0008560,MP:0008537,MP:0001399,MP:0010053
MGI:1935170	NA	MP:0011886
MGI:1925868	NA	MP:0001529
MGI:88491	NA	MP:0002874,MP:0009744,MP:0002875,MP:0002833,MP:0000562
MGI:1924025	NA	MP:0002576,MP:0004418,MP:0004471,MP:0004596,MP:0001262,MP:0002649,MP:0009674,MP:0009346,MP:0010876,MP:0002764,MP:0002772,MP:0000063,MP:0003662,MP:0004441,MP:0009703,MP:0008151,MP:0004380,MP:0011495,MP:0003055,MP:0006396,MP:0000131,MP:0004351,MP:0005306,MP:0003409,MP:0000559,MP:0005104,MP:0000163,MP:0004686,MP:0003072,MP:0000435,MP:0030245,MP:0020039,MP:0006397,MP:0000102,MP:0001732,MP:0003109,MP:0010965,MP:0010879,MP:0004355,MP:0003742,MP:0000074
MGI:98278	NA	MP:0001492,MP:0001402,MP:0000745,MP:0002412,MP:0001411,MP:0000219,MP:0002534,MP:0001851,MP:0000336,MP:0000689,MP:0005191,MP:0000324,MP:0002169,MP:0020333,MP:0002444,MP:0008719,MP:0003628,MP:0001263
MGI:5317628	NA	MP:0001785,MP:0012080
MGI:103288	NA	MP:0001523,MP:0001304,MP:0011100,MP:0001513,MP:0001284,MP:0013292,MP:0000367,MP:0002075
MGI:107671	NA	MP:0005458,MP:0003651
MGI:894686	NA	MP:0002059,MP:0004738,MP:0000691,MP:0001552,MP:0001258,MP:0000702
MGI:1339754	NA	MP:0005013,MP:0001861,MP:0008245,MP:0003982,MP:0001798
MGI:3578428	NA	MP:0002334
MGI:1929117	NA	MP:0005599,MP:0010052,MP:0002953
MGI:1889286	NA	MP:0004738,MP:0002169,MP:0011396
MGI:3522097	NA	MP:0002169
MGI:3819960	NA	MP:0008152,MP:0001262,MP:0008156,MP:0013615,MP:0004016
MGI:1932475	NA	MP:0008596,MP:0008617,MP:0008713,MP:0002463,MP:0002451,MP:0002411
MGI:2136381	NA	MP:0000266,MP:0001544,MP:0000759,MP:0000278,MP:0005560,MP:0002083,MP:0002971,MP:0003141,MP:0003896,MP:0013278,MP:0002628,MP:0011110,MP:0001636,MP:0005330,MP:0008489,MP:0002118,MP:0003137
MGI:2443284	NA	MP:0020344,MP:0005165,MP:0001392,MP:0008735
MGI:96207	NA	MP:0010729,MP:0004608,MP:0004659,MP:0009879,MP:0008146,MP:0010701,MP:0003048,MP:0010728,MP:0010730,MP:0011513,MP:0001077,MP:0011086,MP:0004607
MGI:5004970	NA	MP:0002672,MP:0011098,MP:0001092,MP:0001081,MP:0006344,MP:0006346,MP:0003861,MP:0001096,MP:0001614,MP:0001698
MGI:2183014	NA	MP:0002842
MGI:1915913	NA	MP:0003061,MP:0005289,MP:0005621,MP:0005448,MP:0011939,MP:0003060,MP:0005659,MP:0003961,MP:0005452,MP:0010182,MP:0010025
MGI:3800218	NA	MP:0005175
MGI:1914273	NA	MP:0002169,MP:0011092
MGI:104681	NA	MP:0005621,MP:0006205,MP:0002083,MP:0001516,MP:0012089,MP:0000913,MP:0011098,MP:0002269,MP:0003871,MP:0009346,MP:0001522,MP:0002085,MP:0000846,MP:0000952,MP:0004706,MP:0005150,MP:0001077,MP:0000852,MP:0012263,MP:0004557,MP:0000753,MP:0000956,MP:0011092,MP:0005156,MP:0006099,MP:0001255,MP:0011100,MP:0004601,MP:0012484,MP:0003225,MP:0009657,MP:0002086,MP:0005221,MP:0001265,MP:0001504,MP:0008027,MP:0003062,MP:0000930,MP:0005404,MP:0012083,MP:0020533,MP:0004187,MP:0001688,MP:0001525,MP:0005424,MP:0001388,MP:0001698,MP:0008948,MP:0004703,MP:0004097,MP:0009393,MP:0001732,MP:0004180,MP:0001409,MP:0002880,MP:0000876,MP:0000929,MP:0008503
