"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042596","fear response","10/981","49/18986",0.204081632653061,3.94973891697352,4.82579945495659,0.000168873015181791,0.00182592025158308,0.00120968188039339,"PDE8B/ANKFN1/ADRB1/APOE/BCL2/EXT1/DBH/GRP/MEF2C/CRHR1",10
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","18/981","133/18986",0.135338345864662,2.61930054494033,4.37427709228431,0.000169447696451352,0.00182880277479132,0.00121159156735359,"IL18R1/PVR/HFE/TBX21/TYK2/IL23R/ATAD5/DENND1B/CD226/C3/CD28/IL1R1/IL2/IL4/JAK2/PRKCQ/PTPRC/TGFB1",18
"GO:0060325","face morphogenesis","8/981","32/18986",0.25,4.83843017329256,5.07249277533038,0.000171086390390813,0.00183979857492729,0.00121887634344027,"NOG/ANKRD11/ARID5B/PLEKHA1/RAB3GAP1/PAX9/TGFB1/PTPN11",8
"GO:0061037","negative regulation of cartilage development","8/981","32/18986",0.25,4.83843017329256,5.07249277533038,0.000171086390390813,0.00183979857492729,0.00121887634344027,"NOG/EFEMP1/ADAMTS7/BMP4/GDF5/PTHLH/RARB/PTPN11",8
"GO:0002703","regulation of leukocyte mediated immunity","28/981","258/18986",0.108527131782946,2.10040379615801,4.15393287338226,0.000173669360453022,0.00186419769195143,0.00123504088826971,"AP1G1/IL4R/IL18R1/PVR/HFE/SMAD7/IL18RAP/CLNK/TBX21/CADM1/NDFIP1/IL23R/ATAD5/DENND1B/CD226/C3/CD28/FES/IL10/IL13/IL1R1/IL2/IL4/IL7R/NOS2/PTPRC/TGFB1/CR1",28
"GO:0050671","positive regulation of lymphocyte proliferation","19/981","145/18986",0.131034482758621,2.53600478048438,4.33378972178951,0.000174080513047088,0.00186523813257674,0.00123573018571902,"NFATC2/CDKN1A/VAV3/CARD11/CCDC88B/TYK2/IL23R/ATAD5/BCL2/CD28/IGF2/IL13/IL2/IL2RA/IL4/JAK2/PRKCQ/PTPRC/MEF2C",19
"GO:0030198","extracellular matrix organization","34/981","339/18986",0.100294985250737,1.9410811314684,4.08099132162571,0.000174426318621861,0.00186557590511598,0.00123595396182318,"CAV1/LOXL1/CAV2/SMAD3/COL13A1/ADAM15/MMP24/ADAMTS7/COL5A3/ANTXR1/ADAMTSL2/DPT/COLGALT2/ADAMTS19/COL27A1/ZNF469/ADAMTS13/ADAMTS3/BCL3/COL11A1/COL17A1/CYP1B1/EXT1/ELN/ERCC2/FGFR4/ITGB3/LRP1/NF1/PPARG/TGFB1/TGFB2/WT1/RUNX1",34
"GO:0006082","organic acid metabolic process","74/981","937/18986",0.0789754535752401,1.52846887011163,3.87262883190182,0.000176596077548163,0.0018853854610178,0.00124907789799307,"CAV1/ACSL1/STAT3/GPX1/CYP7B1/CYP7A1/MSRA/CLN3/ALDH1A2/ST6GAL1/HNF4A/NPC1/GCK/CBFA2T3/GLDC/NR5A2/MAPK14/FOXK1/HIBADH/ACOT11/ACADSB/MTAP/DDAH1/OSBPL7/SLC25A16/ACOXL/CYP2S1/PPA2/FADS1/MLXIPL/IREB2/MTOR/AS3MT/AKR1A1/FADS2/D2HGDH/SLC38A1/PNPLA3/ACSF3/ALDH5A1/HYKK/SLC2A6/DCAF5/ANKH/ACO2/APOC1/BCKDHB/C3/CYP1A2/CYP1B1/CPS1/ACSL6/DPEP1/FGFR4/GHR/HK1/INSR/LPL/NOS2/OCA2/PRKCE/PPARG/TYR/UGT1A1/ACAD10/ADH1B/ADH1C/APOC2/INS/PDXDC1/UGT1A10/UGT1A6/UGT1A7/UGT1A9",74
"GO:0046660","female sex differentiation","17/981","122/18986",0.139344262295082,2.69682993265487,4.38878776673609,0.00017808220379628,0.00189734861918928,0.00125700355392452,"VEGFA/BMPR1B/ATM/BRCA2/LHX9/FANCA/ESR1/ARID5B/PLEKHA1/EIF2B5/BCL2/CYP19A1/INSR/KDR/WNT4/WT1/FOXO3",17
"GO:0090596","sensory organ morphogenesis","30/981","285/18986",0.105263157894737,2.03723375717581,4.11822337267528,0.000178355884351014,0.00189734861918928,0.00125700355392452,"STAT3/VEGFA/NOG/MYO6/EDNRA/HMX3/KCNQ1/PITX2/TULP1/WNT2B/HIPK1/EFEMP1/SPRY2/TRIOBP/KDM2B/POC5/LHFPL5/CRB1/PPP2R3A/SDK1/BCL2/BMP4/COL11A1/FBN1/FGFR2/KDR/NF1/PAX2/PRRX1/RARB",30
