type	DRC150
none	0.00133163
none	0.00101111
none	0.00206529
none	0.00177501
none	0.00087472
none	0.000774984
none	0.00149924
none	0.00104358
none	0.0016086
none	0.00139652
none	0.00142745
none	0.00193457
none	0.00175367
none	0.00236004
none	0.00915233
none	0.00984435
none	0.0218011
none	0.00202609
none	0.00249138
none	0.00235297
none	0.00206371
none	0.00145638
none	0.00172545
none	0.001654
none	0.00183379
none	0.00162597
none	0.00245489
none	0.00149237
none	0.0015711
none	0.00258697
none	0.00220354
none	0.00115217
none	0.00141732
none	0.00186257
none	0.00164528
none	0.00144587
none	0.00138781
none	0.00117044
none	0.00113444
none	0.00135242
none	0.00108566
none	0.00225063
none	0.00222685
none	0.00232403
none	0.00113355
none	0.000870105
none	0.000952988
none	0.00206692
none	0.00237001
none	0.00164227
none	0.00154152
none	0.00141014
none	0.00148509
none	0.00203164
none	0.00120985
none	0.00168294
none	0.00141377
none	0.00142819
none	0.00158676
none	0.00256818
none	0.00274576
none	0.00275618
none	0.00273842
none	0.00253483
none	0.00249329
none	0.00208506
none	0.00179373
none	0.00313446
none	0.00290083
none	0.00227134
none	0.00110205
none	0.00135555
none	0.00180886
none	0.00201336
none	0.00166418
none	0.00276245
none	0.00191025
none	0.00250053
none	0.00254346
none	0.0017588
none	0.00204567
none	0.00153475
none	0.00197262
none	0.00216345
none	0.0017496
none	0.00169173
none	0.00177008
none	0.00137367
none	0.00195649
none	0.00195189
none	0.00191857
none	0.00180217
none	0.00229808
none	0.00226966
none	0.00220994
none	0.00317913
none	0.00330498
none	0.00220421
none	0.0017811
none	0.00183147
none	0.00164403
none	0.000925343
none	0.0011757
none	0.00243295
none	0.00239601
none	0.0022119
none	0.0026774
none	0.00316882
none	0.00196436
none	0.00208944
none	0.00184091
none	0.00168257
none	0.00144424
none	0.00124292
none	0.00140637
none	0.00127743
none	0.00186734
none	0.00193101
none	0.00092751
none	0.000893109
none	0.00335029
none	0.00278333
none	0.00142991
none	0.00140629
none	0.00122223
none	0.00120293
none	0.00108081
none	0.00141277
none	0.0014244
none	0.00205058
none	0.00204746
none	0.00170072
none	0.0011491
none	0.00177456
none	0.00176523
none	0.00140436
none	0.0017099
none	0.0011545
none	0.00156054
none	0.00167119
none	0.00191826
none	0.00195346
none	0.00176958
none	0.0014021
none	0.00208542
none	0.00212579
none	0.00162415
none	0.00135867
none	0.00109404
none	0.00143785
none	0.00299222
none	0.0013345
none	0.00197656
none	0.00220719
none	0.000750493
none	0.00174147
none	0.00220926
none	0.00181854
none	0.00210946
none	0.00180361
none	0.00168961
none	0.00240647
none	0.00243456
none	0.00190432
none	0.00141236
none	0.00205223
none	0.00230351
none	0.00243617
none	0.00169572
none	0.00203984
none	0.001729
none	0.00170211
none	0.00143322
none	0.00145421
none	0.00155304
none	0.00163623
none	0.00143928
none	0.00124776
none	0.00123937
none	0.00128416
none	0.00119798
none	0.00124854
none	0.00180342
none	0.00219925
none	0.00237385
none	0.00257385
none	0.00258093
none	0.00283162
none	0.00292714
none	0.00253798
none	0.00252356
none	0.00224076
none	0.00160932
none	0.00148963
none	0.00196964
none	0.00203438
none	0.00214751
none	0.00151938
none	0.00123197
none	0.00136321
none	0.00170447
none	0.00241971
none	0.000939123
none	0.00163771
none	0.0015861
none	0.00162805
none	0.00146832
none	0.00134868
none	0.00131655
none	0.0010552
none	0.00106554
none	0.00125156
none	0.00112635
none	0.00146951
none	0.00116612
none	0.00119467
none	0.00195909
none	0.00143496
none	0.00165056
none	0.00148608
none	0.00176456
none	0.00206116
none	0.00263096
none	0.00267262
none	0.00144754
none	0.00214972
none	0.00219641
none	0.00201307
none	0.00149108
none	0.00104313
none	0.00134335
none	0.00192155
none	0.0015914
none	0.00133774
none	0.000746113
none	0.000719088
none	0.00123186
none	0.00157992
none	0.00195853
none	0.00145644
none	0.00165769
none	0.00118366
none	0.00112252
none	0.00107897
none	0.00224954
none	0.00295
none	0.00211589
none	0.00141873
none	0.00176593
none	0.00229913
none	0.00131427
none	0.00171052
none	0.00122689
none	0.00168147
none	0.00161639
none	0.0016311
none	0.00103997
none	0.00103049
none	0.00174271
none	0.00174373
none	0.00133693
none	0.00166571
none	0.00156383
none	0.00132663
none	0.00108388
none	0.00124453
none	0.00137374
none	0.00108836
none	0.000971845
none	0.000986687
none	0.00125559
none	0.00186479
none	0.00203194
none	0.00159685
none	0.0012637
none	0.00135707
none	0.00115963
none	0.00151387
none	0.00142319
none	0.00186876
none	0.00122392
none	0.00154115
none	0.0012005
none	0.00122534
none	0.00232693
none	0.00155536
none	0.00167502
none	0.00140332
none	0.00176893
none	0.00149576
none	0.00220165
none	0.00308479
none	0.00174155
none	0.00223977
none	0.00196019
none	0.00137948
none	0.00245192
none	0.00212181
none	0.00253912
none	0.00140989
none	0.00218738
none	0.00241984
none	0.00227836
none	0.00397165
none	0.00175773
none	0.00175314
none	0.00174635
none	0.0035778
none	0.00127831
none	0.00164594
none	0.00231011
none	0.00147774
none	0.00164754
none	0.001525
none	0.00104955
none	0.00130667
none	0.00110757
none	0.00123708
none	0.00174902
none	0.00175912
none	0.00148981
none	0.00145347
none	0.00166345
none	0.00231671
none	0.0021907
none	0.001957
none	0.00178854
none	0.00176817
none	0.00170753
none	0.00202847
none	0.00151474
none	0.00171809
none	0.000692279
none	0.00148506
none	0.00150919
none	0.00133838
none	0.00134208
none	0.00135064
none	0.00164725
none	0.00226901
none	0.00182173
none	0.00166233
none	0.0010441
none	0.00117745
none	0.00212359
none	0.00135924
none	0.0013624
none	0.00154401
none	0.00151113
none	0.00140258
none	0.00213894
none	0.00196513
none	0.00152529
none	0.00128607
none	0.00121819
none	0.00109465
none	0.001535
none	0.00144056
none	0.00131411
none	0.00132138
none	0.0015141
none	0.0018555
none	0.00129919
none	0.00167918
none	0.00142365
none	0.00129809
none	0.0017987
none	0.00144313
none	0.00149266
none	0.00202186
none	0.00187387
none	0.00163057
none	0.00160664
none	0.00177685
none	0.00148437
none	0.00149312
none	0.00199327
none	0.00202719
none	0.00169275
none	0.00172719
none	0.00164706
none	0.00150298
none	0.00156502
none	0.00142003
none	0.00134972
none	0.00137691
none	0.00213107
none	0.00230019
none	0.00214716
none	0.00196467
none	0.00130001
none	0.0015832
none	0.00164097
none	0.00183728
none	0.00173461
none	0.00159474
none	0.00140235
none	0.00164819
none	0.0014324
none	0.00132271
none	0.00145503
none	0.00122869
none	0.00141806
none	0.00133019
none	0.00166484
none	0.00185017
none	0.00299859
none	0.00267464
none	0.0019799
none	0.00129352
none	0.00291185
none	0.00201032
none	0.00211131
none	0.0017439
none	0.0011953
none	0.0017153
none	0.00245034
none	0.00159782
none	0.00150334
none	0.00131772
none	0.00127372
none	0.00132949
none	0.00119281
none	0.00150265
none	0.00239696
none	0.00123794
none	0.00136983
none	0.00181599
none	0.00150621
none	0.00156418
none	0.00159672
none	0.0013008
none	0.00174674
none	0.00197739
none	0.00230712
none	0.00150863
none	0.00145656
none	0.00201174
none	0.00161546
none	0.00177576
none	0.00115601
none	0.00175086
none	0.00179216
none	0.00220613
none	0.00147279
none	0.0016687
none	0.00236889
none	0.00135486
none	0.0019236
none	0.00188184
none	0.00117952
none	0.00193181
none	0.00141492
none	0.00167344
none	0.00168562
none	0.00137919
none	0.00229264
none	0.00193037
none	0.00146949
none	0.00109368
none	0.00154312
none	0.0013622
none	0.00166001
none	0.00260552
none	0.00265559
none	0.00256322
none	0.00226141
none	0.00225147
none	0.00173859
none	0.00131914
none	0.00120267
none	0.00155025
none	0.00172166
none	0.0017369
none	0.00177528
none	0.000999282
none	0.000906595
none	0.00228487
none	0.00100231
none	0.000899236
none	0.00110751
none	0.00201908
none	0.00217498
none	0.00133743
none	0.00124086
none	0.00237186
none	0.00240677
none	0.0024665
none	0.00206245
none	0.00160338
none	0.00157945
none	0.00110737
none	0.00134048
none	0.00107641
none	0.00215616
none	0.00210687
none	0.00202887
none	0.00114853
none	0.0014226
none	0.00138673
none	0.0015054
none	0.00155304
none	0.0015877
none	0.00149882
none	0.00149213
none	0.00145331
none	0.00225076
none	0.00147896
none	0.00177363
none	0.0024843
none	0.00126159
none	0.00305319
none	0.00279518
none	0.00180538
none	0.00160799
none	0.00120048
none	0.0026313
