type	DRC150
none	0.00206726
none	0.00206455
none	0.00242074
none	0.00264211
none	0.00317303
none	0.00287673
none	0.00281254
none	0.00252533
none	0.00223766
none	0.0022588
none	0.00254692
none	0.00250828
none	0.00268864
none	0.00269055
none	0.00255025
none	0.00162412
none	0.00208985
none	0.00206442
none	0.00164975
none	0.00135166
none	0.00108975
none	0.00121179
none	0.00111652
none	0.00113065
none	0.00111968
none	0.00124131
none	0.00134477
none	0.00158075
none	0.00181065
none	0.00186835
none	0.00164832
none	0.00161221
none	0.00144834
none	0.00256815
none	0.00160872
none	0.00236187
none	0.00243557
none	0.00159536
none	0.00153237
none	0.00162669
none	0.00224288
none	0.00201973
none	0.00175575
none	0.0014045
none	0.00143754
none	0.00151536
none	0.00108953
none	0.00116254
none	0.00172196
none	0.00160224
none	0.00173746
none	0.00171174
none	0.00161206
none	0.00143354
none	0.00195148
none	0.00188151
none	0.00136422
none	0.00204443
none	0.0025071
none	0.00153807
none	0.00192876
none	0.00239676
none	0.00262049
none	0.00287798
none	0.00287304
none	0.00121471
none	0.001465
none	0.00123062
none	0.00247886
none	0.00178533
none	0.00152233
none	0.00161657
none	0.00164128
none	0.00214269
none	0.00213655
none	0.00170417
none	0.00176607
none	0.00235861
none	0.00116758
none	0.00105612
none	0.00121258
none	0.0014097
none	0.00080338
none	0.00103827
none	0.00140695
none	0.00153151
none	0.0013748
none	0.00143558
none	0.00256647
none	0.00238364
none	0.00157694
none	0.00172226
none	0.00274727
none	0.00255589
none	0.00315188
none	0.00205144
none	0.00210642
none	0.00208671
none	0.00188732
none	0.00133846
none	0.00133277
none	0.00179141
none	0.000917512
none	0.00122355
none	0.00185013
none	0.00219779
none	0.00180488
none	0.00133969
none	0.00111263
none	0.00149647
none	0.00098021
none	0.00115037
none	0.00161454
none	0.00168513
none	0.00186221
none	0.00156978
none	0.00157362
none	0.00139024
none	0.00145072
none	0.00203708
none	0.0011383
none	0.000816262
none	0.00110189
none	0.00224737
none	0.00252795
none	0.00152432
none	0.00135845
none	0.00160136
none	0.00166944
none	0.00136847
none	0.00101658
none	0.00109684
none	0.00119532
none	0.00133303
none	0.00135702
none	0.0014029
none	0.001252
none	0.00132738
none	0.00175344
none	0.00171374
none	0.00245953
none	0.0013623
none	0.00136845
none	0.00091118
none	0.00175867
none	0.00132155
none	0.00194684
none	0.00215891
none	0.00164272
none	0.00168706
none	0.00167453
none	0.00195762
none	0.00114322
none	0.0014742
none	0.000953759
none	0.000953157
none	0.00115718
none	0.00167208
none	0.00168799
none	0.00114788
none	0.00133009
none	0.00247789
none	0.0017453
none	0.0017527
none	0.00118536
none	0.00196344
none	0.0018759
none	0.00187
none	0.0011411
none	0.0012996
none	0.00156865
none	0.0010679
none	0.00110965
none	0.00106058
none	0.00197065
none	0.00196629
none	0.00184852
none	0.0019231
none	0.00197188
none	0.00183131
none	0.00127693
none	0.00113944
none	0.00124018
none	0.00152663
none	0.00183761
none	0.00187135
none	0.00180233
none	0.00119219
none	0.00160358
none	0.00168826
none	0.00129478
none	0.00154819
none	0.00190279
none	0.00197326
none	0.00120908
none	0.0015932
none	0.00166815
none	0.0016167
none	0.00153485
none	0.0014204
none	0.00153132
none	0.0016105
none	0.00150677
none	0.00150567
none	0.00184164
none	0.00186536
none	0.00186332
none	0.00190103
none	0.00184868
none	0.00229417
none	0.00235932
none	0.00220115
none	0.000997253
none	0.00101085
none	0.00166771
none	0.00151762
none	0.00177883
none	0.00202851
none	0.00264159
none	0.00274483
none	0.00298812
none	0.00298863
none	0.00282153
none	0.00306425
none	0.00361023
none	0.0038962
none	0.00351672
none	0.00299113
none	0.002971
none	0.00328555
none	0.00326357
none	0.00223033
none	0.00134838
none	0.00129327
none	0.00149112
none	0.00157241
none	0.00195572
none	0.00179884
none	0.00169653
none	0.00168203
none	0.00161007
none	0.00209038
none	0.00235814
none	0.00236231
none	0.00187385
none	0.00184118
none	0.00118314
none	0.00113436
none	0.00105716
none	0.00163006
none	0.00184829
none	0.00195921
none	0.00148576
none	0.00103068
none	0.0011101
none	0.00122962
none	0.00117228
none	0.0017274
none	0.00145417
none	0.00150176
none	0.001069
none	0.00103887
none	0.000866221
none	0.00173354
none	0.00158966
none	0.00209352
none	0.00134297
none	0.00150371
none	0.00172224
none	0.00221672
none	0.00214568
none	0.00204762
none	0.00193647
none	0.00170099
none	0.00132913
none	0.00151759
none	0.00180055
none	0.00199748
none	0.00154486
none	0.00347902
none	0.00204992
none	0.00229313
none	0.00234945
none	0.00240064
none	0.00236892
none	0.00237756
none	0.00252357
none	0.00256136
none	0.0019398
none	0.00169216
none	0.00181934
none	0.00149247
none	0.00185398
none	0.00258503
none	0.00237417
none	0.00218379
none	0.0015925
none	0.00169405
none	0.0017568
none	0.00172953
none	0.001463
none	0.00110863
none	0.00105434
none	0.00116477
none	0.00153114
none	0.00286092
none	0.00257218
none	0.00197124
none	0.00182067
none	0.00193556
none	0.002415
none	0.00268855
none	0.00233444
none	0.00306283
none	0.00262204
none	0.00191248
none	0.00154156
none	0.00231174
none	0.00228836
none	0.00211945
none	0.00191389
none	0.00198576
none	0.00246438
none	0.00241901
none	0.00177762
none	0.00163205
none	0.00178373
none	0.00146548
none	0.00168391
none	0.00148794
none	0.00165932
none	0.00203287
none	0.00122351
none	0.00150562
none	0.00165483
none	0.00170951
none	0.00175232
none	0.00181215
none	0.00184706
none	0.00160202
none	0.00276773
none	0.00168651
none	0.00139896
none	0.00130477
none	0.00142377
none	0.00140754
none	0.00168802
none	0.00157954
none	0.00129177
none	0.00117119
none	0.00146208
none	0.00129617
none	0.00125341
none	0.00130543
none	0.00143657
none	0.00132015
none	0.00118294
none	0.00151927
none	0.00233349
none	0.00198945
none	0.00220151
none	0.00209507
none	0.00228568
none	0.00170644
none	0.00168846
none	0.00199326
none	0.00218313
none	0.00189429
none	0.00192956
none	0.00142805
none	0.00143427
none	0.00200482
none	0.00171147
none	0.00157317
none	0.0017226
none	0.00178238
none	0.00153965
none	0.00148837
none	0.00258385
none	0.00170184
none	0.00158844
none	0.000890744
none	0.000862704
none	0.000928156
none	0.00183981
none	0.00243897
none	0.00270135
none	0.00186269
none	0.00184188
none	0.00211028
none	0.00176841
none	0.00157472
none	0.00154561
none	0.000891142
none	0.00171107
none	0.00174764
none	0.00181677
none	0.00187431
none	0.00138555
none	0.00211069
none	0.0019335
none	0.00133647
none	0.00128923
none	0.00134376
none	0.000979885
none	0.00174056
none	0.00170339
none	0.00178546
none	0.00335135
none	0.00271066
none	0.00250373
none	0.00153087
none	0.00159689
none	0.00182615
none	0.00304943
none	0.00162544
none	0.00176576
none	0.00139408
none	0.000740101
none	0.00103003
none	0.00106285
none	0.00178074
none	0.00174369
none	0.00176476
none	0.00168952
none	0.00153146
none	0.00151458
none	0.000634247
none	0.00106692
none	0.00105188
none	0.00116998
none	0.00130878
none	0.00179972
none	0.00189231
none	0.00169152
none	0.00153714
none	0.00174709
none	0.00229267
none	0.00118971
none	0.00136887
none	0.00134319
none	0.00125872
none	0.00178796
none	0.00132199
none	0.000485858
none	0.00318179
none	0.00356522
none	0.00603203
none	0.0106099
none	0.00260417
none	0.00256478
none	0.00262597
none	0.00217343
none	0.001922
none	0.00142164
none	0.00154072
none	0.00172811
none	0.00148768
none	0.00105541
none	0.0012827
none	0.000895567
none	0.00114283
none	0.00176652
none	0.00162602
none	0.00164461
none	0.00181941
none	0.00109595
none	0.00167906
none	0.00235177
none	0.00207094
none	0.0019695
none	0.0017964
none	0.00153815
none	0.00157303
none	0.00158593
none	0.000809295
none	0.000853386
none	0.00117241
none	0.00108988
none	0.00108349
none	0.00104563
none	0.000989612
none	0.000930811
none	0.000963881
none	0.00125859
none	0.00133903
none	0.00115182
none	0.00312359
none	0.00197836
none	0.00228553
none	0.00158202
none	0.00121847
none	0.00100624
none	0.00143243
none	0.00195191
none	0.00188655
none	0.00196529
none	0.0018018
none	0.00162933
none	0.00160884
none	0.00145816
none	0.00218828
none	0.00252705
none	0.00264393
none	0.00334853
none	0.00336013
none	0.00137721
none	0.00160113
none	0.00143724
none	0.00157619
none	0.00180809
none	0.00187283
none	0.00182946
none	0.00218148
none	0.00221396
none	0.0016818
none	0.00149901
none	0.00165724
none	0.0020509
none	0.00208153
none	0.00186928
none	0.00218014
none	0.00204029
none	0.00160592
none	0.00105733
none	0.00121424
none	0.00143675
none	0.00118641
none	0.00119144
none	0.00149882
none	0.00194471
none	0.00200723
none	0.00206381
none	0.00204258
none	0.00190381
none	0.00213144
none	0.00215298
none	0.00204616
none	0.00178718
none	0.00155352
none	0.00204077
none	0.00261798
none	0.00328705
none	0.00325023
none	0.00308486
none	0.00304869
none	0.00222232
none	0.00183243
none	0.00181051
none	0.00199339
none	0.00135852
none	0.00203724
none	0.00123603
none	0.00153339
none	0.0012445
none	0.00145857
none	0.00124096
none	0.00124781
none	0.00125331
none	0.00182096
none	0.0015252
none	0.00147934
none	0.00149216
none	0.00142283
none	0.00124736
none	0.00130436
none	0.00111251
none	0.00112867
none	0.000952824
none	0.001089
none	0.00126171
none	0.00178889
none	0.00194332
none	0.00227286
none	0.00259271
none	0.00208467
none	0.00193557
none	0.00174009
none	0.00148291
none	0.000943265
none	0.0015215
none	0.00162255
none	0.00154779
none	0.00153215
none	0.00158426
none	0.00162808
none	0.00122578
none	0.00144423
none	0.00173515
none	0.0015312
none	0.00201302
none	0.00170939
none	0.00171177
none	0.00101912
none	0.00155959
none	0.00163461
none	0.00163313
none	0.00181955
none	0.000809523
none	0.00165979
none	0.00200929
none	0.00160153
none	0.00146185
none	0.0014876
none	0.00205986
none	0.00170681
none	0.00124668
none	0.00149374
none	0.00101787
none	0.00124298
none	0.000949694
none	0.000806391
none	0.0016913
none	0.00206896
none	0.0011553
none	0.00148692
none	0.00191334
none	0.00201101
none	0.00212862
none	0.00246321
none	0.00246869
none	0.00283793
none	0.00420467
none	0.00434215
none	0.00297631
none	0.00300338
none	0.0021578
none	0.00211907
none	0.00164832
none	0.00197336
none	0.00211387
none	0.00205582
none	0.00159733
none	0.00153971
none	0.00139719
none	0.00117683
none	0.00128147
none	0.00149065
none	0.00171879
none	0.00163549
none	0.00167525
none	0.00160637
none	0.0016067
none	0.00176765
none	0.0017747
none	0.00138482
none	0.00131755
none	0.00140038
none	0.00139653
none	0.00170853
none	0.00159963
none	0.00131521
none	0.00201187
none	0.00242413
none	0.0022227
none	0.00203905
none	0.00104333
none	0.00125649
none	0.00119635
none	0.00121596
none	0.00146638
none	0.00105039
none	0.00101989
none	0.00101655
none	0.00208131
none	0.000985404
none	0.00200588
none	0.00215836
none	0.00222981
none	0.00220712
none	0.00249702
none	0.00255894
none	0.0025304
none	0.00156787
none	0.00152174
none	0.00146254
none	0.00179293
none	0.00148975
none	0.00149027
none	0.00148467
none	0.0014288
none	0.00151458
none	0.00126486
none	0.00127334
none	0.00147074
none	0.00170268
none	0.00159669
none	0.0013203
none	0.00187361
none	0.00200913
none	0.00193104
none	0.00130008
none	0.00114218
none	0.0016515
none	0.00124816
none	0.00118812
none	0.00120735
none	0.00129306
none	0.00171913
none	0.00205821
none	0.00235315
none	0.00245375
none	0.00242815
none	0.0015454
none	0.00158039
none	0.00135054
none	0.00184126
none	0.00177998
none	0.00150662
none	0.00111012
none	0.00101659
none	0.000942353
none	0.000496556
none	0.000531767
none	0.00131756
none	0.00195339
none	0.00216491
none	0.00213213
none	0.00170074
none	0.00274218
none	0.0029617
none	0.00209066
none	0.00163888
none	0.00173743
none	0.0015493
none	0.00143098
none	0.00167777
none	0.0020388
none	0.00200681
none	0.00139983
none	0.00118995
none	0.00123039
none	0.00169483
none	0.00110684
none	0.00111933
none	0.00156433
none	0.00170608
none	0.00183993
none	0.00174405
none	0.00212724
none	0.00248829
none	0.00281435
none	0.00409512
none	0.00466045
none	0.00465131
none	0.00473755
none	0.00456515
none	0.00177468
none	0.00167755
none	0.0019274
none	0.00190481
none	0.00234793
none	0.00234786
none	0.00172084
none	0.00151437
none	0.00197354
none	0.00197063
none	0.00204974
none	0.0024543
none	0.00287699
none	0.00286783
none	0.000948174
none	0.001337
none	0.00140437
none	0.00218035
none	0.0020695
none	0.00212903
none	0.00201397
none	0.0015769
none	0.00163683
none	0.00136786
none	0.0023958
none	0.00213402
none	0.00224543
none	0.00290314
none	0.00218186
none	0.00192883
none	0.0016503
none	0.0014614
none	0.00149896
none	0.00122954
none	0.00121415
none	0.00182164
none	0.00169707
none	0.00160508
none	0.00158312
none	0.00129948
none	0.00134232
none	0.00141687
none	0.00146673
none	0.00133373
none	0.00164853
none	0.00178592
none	0.00101044
none	0.00101563
none	0.00103489
none	0.00100398
none	0.00202947
none	0.00206696
none	0.00176971
none	0.0012077
none	0.00206275
none	0.00174205
none	0.00117389
none	0.0014262
none	0.00137056
none	0.00140323
none	0.00112405
none	0.00200862
none	0.00232067
none	0.00154485
none	0.00220806
none	0.00233301
none	0.00244252
none	0.00122927
none	0.00172295
none	0.00118246
none	0.0018559
none	0.00136998
none	0.0013957
none	0.00117448
none	0.00206934
none	0.00182998
none	0.000768363
none	0.000686047
none	0.00124547
none	0.00194791
none	0.00154431
none	0.00163837
none	0.00188411
none	0.00147551
none	0.00126465
none	0.00116151
none	0.00132457
none	0.000994938
none	0.0016544
none	0.00177501
none	0.001048
none	0.0014672
none	0.00121474
none	0.00108193
none	0.00125967
none	0.00123957
none	0.00173224
none	0.00166465
none	0.0016086
none	0.00140831
none	0.00143459
none	0.00142717
none	0.00193457
none	0.00144319
none	0.00126551
none	0.00120441
none	0.00175367
none	0.00232231
none	0.00236608
none	0.00269659
none	0.00254768
none	0.00182145
none	0.00150027
none	0.0218011
none	0.00240225
none	0.00206371
none	0.00183379
none	0.00175887
none	0.0017537
none	0.00258277
none	0.0024746
none	0.00197992
none	0.00176438
none	0.00158997
none	0.00149237
none	0.00111676
none	0.00241375
none	0.00243647
none	0.00186257
none	0.00185122
none	0.00164128
none	0.00138731
none	0.00136842
none	0.00122943
none	0.0010892
none	0.00116147
none	0.0013466
none	0.00110167
none	0.00123254
none	0.00132944
none	0.00213077
none	0.00209615
none	0.00221034
none	0.00225162
none	0.00220778
none	0.00232685
none	0.00221075
none	0.00204564
none	0.00179901
none	0.000864537
none	0.0021125
none	0.00241912
none	0.00154152
none	0.00136308
none	0.00147216
none	0.00179108
none	0.00178147
none	0.00216993
none	0.0017807
none	0.00203164
none	0.00168294
none	0.00169166
none	0.00141377
none	0.00142819
none	0.00145026
none	0.00127245
none	0.0012216
none	0.00210795
none	0.00186193
none	0.00265918
none	0.00271201
none	0.00275618
none	0.00273842
none	0.0023391
none	0.00227788
none	0.00193054
none	0.00226042
none	0.00235303
none	0.00313446
none	0.00317452
none	0.00187021
none	0.00110205
none	0.0010981
none	0.00116928
none	0.0012307
none	0.00128303
none	0.00185369
none	0.00160734
none	0.00194867
none	0.0022051
none	0.00157367
none	0.00182093
none	0.0017588
none	0.000792829
none	0.00153475
none	0.00196324
none	0.00197262
none	0.0021088
none	0.00205371
none	0.00175753
none	0.00206875
none	0.0012617
none	0.00152106
none	0.00201764
none	0.00196647
none	0.00192791
none	0.00191857
none	0.00176721
none	0.00180217
none	0.00186437
none	0.00330498
none	0.0020309
none	0.000983298
none	0.000925343
none	0.000930149
none	0.00105094
none	0.00108563
none	0.00120988
none	0.00131575
none	0.00134867
none	0.00132378
none	0.00225069
none	0.0028339
none	0.0022119
none	0.00158787
none	0.001734
none	0.00295277
none	0.00330454
none	0.00168083
none	0.00193063
none	0.00195575
none	0.00208944
none	0.00194647
none	0.00119249
none	0.00137949
none	0.000846968
none	0.000599408
none	0.000913829
none	0.00092751
none	0.000912357
none	0.00149287
none	0.00131442
none	0.00142991
none	0.00146971
none	0.00154707
none	0.00147114
none	0.00139651
none	0.0013144
none	0.00120293
none	0.00137358
none	0.00147174
none	0.00177591
none	0.00147934
none	0.00156184
none	0.00112921
none	0.00184126
none	0.00205058
none	0.00135022
none	0.00204746
none	0.001822
none	0.00188584
none	0.000987921
none	0.00135853
none	0.0017099
none	0.00156406
none	0.0011545
none	0.0011018
none	0.00198748
none	0.00209842
none	0.00155802
none	0.00144863
none	0.0011964
none	0.00167119
none	0.00180738
none	0.00192308
none	0.00195346
none	0.0014021
none	0.000839234
none	0.00130152
none	0.00210725
none	0.00212579
none	0.0020531
none	0.00183016
none	0.00146874
none	0.00170617
none	0.00135305
none	0.00224044
none	0.00239846
none	0.00117663
none	0.00110804
none	0.00114898
none	0.00162841
none	0.00320656
none	0.00175756
none	0.00207622
none	0.00219948
none	0.00153753
none	0.00183666
none	0.000635605
none	0.000470105
none	0.00174147
none	0.00296454
none	0.00306589
none	0.00211554
none	0.0028187
none	0.00169001
none	0.00159191
none	0.00151473
none	0.00151817
none	0.00178222
none	0.00266581
none	0.00236709
none	0.00228733
none	0.00142338
none	0.00176151
none	0.00195819
none	0.00177245
none	0.00273299
none	0.000888201
none	0.00228963
none	0.00203377
none	0.00178973
none	0.00278261
none	0.00175177
none	0.0019606
none	0.00203984
none	0.00192308
none	0.00170211
none	0.00124776
none	0.00120457
none	0.00127008
none	0.00120275
none	0.00120718
none	0.00152357
none	0.00180342
none	0.0015655
none	0.00116538
none	0.00237385
none	0.00257385
none	0.00251238
none	0.00251956
none	0.00209468
none	0.001757
none	0.00179063
none	0.00283162
none	0.00284133
none	0.00292714
none	0.00255612
none	0.00242399
none	0.00253798
none	0.00213469
none	0.00169576
none	0.00148963
none	0.00164565
none	0.00190564
none	0.00214751
none	0.000830275
none	0.00170447
none	0.00241971
none	0.00213382
none	0.00204841
none	0.00214038
none	0.00212585
none	0.00106043
none	0.0012279
none	0.00119843
none	0.00112603
none	0.0016387
none	0.0015861
none	0.00162805
none	0.00134868
none	0.00109518
none	0.00126329
none	0.00123488
none	0.00125156
none	0.00112635
none	0.00108242
none	0.00146951
none	0.00118424
none	0.00136553
none	0.00150861
none	0.00217794
none	0.00175907
none	0.00195909
none	0.00190238
none	0.00141296
none	0.00133495
none	0.00177002
none	0.00193495
none	0.00209891
none	0.00219165
none	0.00330851
none	0.00174644
none	0.00180943
none	0.00189503
none	0.00126347
none	0.00267262
none	0.00235336
none	0.00147447
none	0.00157268
none	0.00252345
none	0.00144754
none	0.00219641
none	0.00210237
none	0.00149108
none	0.00178411
none	0.00173696
none	0.00189973
none	0.00170108
none	0.00151931
none	0.00153182
none	0.00134087
none	0.00134335
none	0.00130186
none	0.00213014
none	0.00219413
none	0.00256515
none	0.00245043
none	0.00153329
none	0.00162701
none	0.00197259
none	0.00199159
none	0.00192155
none	0.00158519
none	0.00144437
none	0.00133774
none	0.00128326
none	0.00100655
none	0.000765732
none	0.00123186
none	0.00173563
none	0.00150756
none	0.00123069
none	0.00157992
none	0.00195853
none	0.00111748
none	0.00147088
none	0.00282794
none	0.00272243
none	0.00206506
none	0.00211589
none	0.00187264
none	0.00201218
none	0.00241571
none	0.00246723
none	0.00290778
none	0.0017915
none	0.00131744
none	0.00126089
none	0.0011602
none	0.00164633
none	0.00133112
none	0.00152073
none	0.00173371
none	0.00205608
none	0.0016311
none	0.00157043
none	0.00125263
none	0.00108775
none	0.00104774
none	0.00101158
none	0.00106983
none	0.00103997
none	0.00103244
none	0.00159536
none	0.0021785
none	0.00236229
none	0.00159883
none	0.00159084
none	0.00174373
none	0.00133693
none	0.00121682
none	0.00125612
none	0.00113498
none	0.0016928
none	0.00149652
none	0.00152187
none	0.00124453
none	0.00137374
none	0.00123042
none	0.000971845
none	0.00125559
none	0.00115726
none	0.00186298
none	0.00122416
none	0.00134972
none	0.00117061
none	0.00137152
none	0.00241744
none	0.00144554
none	0.00121296
none	0.00147314
none	0.00154115
none	0.0018261
none	0.00131548
none	0.0014108
none	0.00155536
none	0.00170683
none	0.000936188
none	0.00176893
none	0.00172766
none	0.00138719
none	0.00131883
none	0.00182566
none	0.00308479
none	0.00202197
none	0.00223977
none	0.00118237
none	0.00152193
none	0.00132521
none	0.00149328
none	0.00225412
none	0.00173558
none	0.00148718
none	0.00199287
none	0.00174234
none	0.00158912
none	0.00140989
none	0.00218738
none	0.00193679
none	0.00209075
none	0.00226866
none	0.00241984
none	0.00227836
none	0.00134523
none	0.0015161
none	0.00149838
none	0.00383961
none	0.00397165
none	0.00226295
none	0.00159268
none	0.00173278
none	0.0017513
none	0.00251605
none	0.00269852
none	0.000819108
none	0.0035778
none	0.00164594
none	0.00197342
none	0.00231011
none	0.00209533
none	0.00154059
none	0.00207413
none	0.00147774
none	0.00125291
none	0.00129487
none	0.00123814
none	0.00104955
none	0.00130667
none	0.00110757
none	0.00133664
none	0.00145872
none	0.00142773
none	0.00149438
none	0.00174902
none	0.00176488
none	0.0014633
none	0.00166345
none	0.00188381
none	0.00231671
none	0.0017589
none	0.00183172
none	0.00175833
none	0.00178854
none	0.000873801
none	0.00119096
none	0.00202847
none	0.0017043
none	0.000742068
none	0.000463875
none	0.000566551
none	0.000722875
none	0.00142688
none	0.00148506
none	0.00121609
none	0.00152993
none	0.00150919
none	0.00133838
none	0.00135329
none	0.00135064
none	0.00129072
none	0.000979197
none	0.00175465
none	0.0016964
none	0.00159388
none	0.00142711
none	0.00178513
none	0.00189366
none	0.00183321
none	0.00177625
none	0.00161355
none	0.00135999
none	0.00205473
none	0.00204017
none	0.00148038
none	0.00142537
none	0.00257323
none	0.00141013
none	0.00151286
none	0.0014103
none	0.00136209
none	0.00135924
none	0.00154343
none	0.00154971
none	0.00250357
none	0.00239751
none	0.00235561
none	0.00158825
none	0.00158634
none	0.00152529
none	0.0014545
none	0.00099711
none	0.00102583
none	0.00128481
none	0.0018555
none	0.00247277
none	0.00245144
none	0.00254955
none	0.00255802
none	0.00200735
none	0.00220422
none	0.00215482
none	0.00202186
none	0.00181177
none	0.0015989
none	0.00172743
none	0.00119003
none	0.00163194
none	0.00202719
none	0.00172719
none	0.00164706
none	0.00150298
none	0.00175298
none	0.00171163
none	0.00156502
none	0.00134972
none	0.00139459
none	0.00104893
none	0.00148791
none	0.00219576
none	0.00213107
none	0.00128931
none	0.00178087
none	0.00190858
none	0.00230019
none	0.0021038
none	0.00196467
none	0.00152322
none	0.00132949
none	0.00180687
none	0.0015832
none	0.00191606
none	0.00252396
none	0.00265233
none	0.00183728
none	0.00180351
none	0.00188233
none	0.0017554
none	0.00151033
none	0.00164819
none	0.00154657
none	0.00149597
none	0.00124962
none	0.00132271
none	0.00136283
none	0.00138786
none	0.00112066
none	0.000776819
none	0.000761083
none	0.00107903
none	0.00117226
none	0.00144211
none	0.00132265
none	0.00155771
none	0.00180701
none	0.00133019
none	0.00157637
none	0.00141272
none	0.00160768
none	0.00208641
none	0.00222112
none	0.00174223
none	0.00283594
none	0.00231309
none	0.00192322
none	0.0019799
none	0.00284702
none	0.00291924
none	0.00212131
none	0.00188013
none	0.0017153
none	0.00176375
none	0.00105883
none	0.00119289
none	0.0013013
none	0.00127372
none	0.00133861
none	0.00151498
none	0.00150265
none	0.00161589
none	0.00137145
none	0.00180782
none	0.00150621
none	0.00156418
none	0.00159672
none	0.00170744
none	0.00137642
none	0.00174674
none	0.00148048
none	0.00190894
none	0.00230712
none	0.00196411
none	0.00164767
none	0.00165582
none	0.00159682
none	0.00201174
none	0.00198527
none	0.00161624
none	0.00196419
none	0.00163661
none	0.00094339
none	0.00100725
none	0.00198368
none	0.00189254
none	0.00182481
none	0.00186252
none	0.00159878
none	0.00148587
none	0.00124202
none	0.00171402
none	0.00183644
none	0.00175086
none	0.00179216
none	0.00157977
none	0.00172281
none	0.00173682
none	0.00187739
none	0.00161794
none	0.00101685
none	0.00238162
none	0.00193069
none	0.0015454
none	0.00108402
none	0.00141492
none	0.00143698
none	0.00150381
none	0.00176687
none	0.00193713
none	0.00218242
none	0.00206907
none	0.00171165
none	0.00193037
none	0.00109368
none	0.00130114
none	0.00157097
none	0.00260552
none	0.00265559
none	0.00256134
none	0.00256322
none	0.00222851
none	0.00225639
none	0.00242151
none	0.00173859
none	0.00172698
none	0.00159332
none	0.00150123
none	0.00124195
none	0.00120267
none	0.00161358
none	0.00150332
none	0.00164582
none	0.00163412
none	0.00158631
none	0.00157742
none	0.00177528
none	0.000960708
none	0.00100296
none	0.00104079
none	0.000990601
none	0.00101176
none	0.00101175
none	0.000786696
none	0.00168354
none	0.00181744
none	0.0022065
none	0.00100231
none	0.000971444
none	0.000926988
none	0.00117991
none	0.00110751
none	0.00105929
none	0.00139516
none	0.00273931
none	0.00161389
none	0.00248927
none	0.00240394
none	0.00183406
none	0.00179302
none	0.00153586
none	0.00119072
none	0.00133743
none	0.00124086
none	0.00166416
none	0.00202465
none	0.00231412
none	0.00235699
none	0.00206245
none	0.00150179
none	0.00154892
none	0.00160338
none	0.00157945
none	0.00134425
none	0.00175394
none	0.00134048
none	0.000964636
none	0.00226725
none	0.00210687
none	0.00189813
none	0.00138436
none	0.0014226
none	0.00169987
none	0.00161331
none	0.00145017
none	0.00124137
none	0.000822953
none	0.00067464
none	0.00109515
none	0.00137334
none	0.00127142
none	0.00155306
none	0.0014172
none	0.00133684
none	0.00122782
none	0.00172037
none	0.00162899
none	0.00191062
none	0.00211712
none	0.00188587
none	0.00206618
none	0.00114591
none	0.00110829
none	0.0015877
none	0.00156151
none	0.00176056
none	0.00159548
none	0.00153314
none	0.00162925
none	0.00145072
none	0.00150974
none	0.00170874
none	0.00198041
none	0.0019851
none	0.00126159
none	0.0014897
none	0.00152799
none	0.00138114
none	0.00305319
none	0.00190886
none	0.00387029
none	0.00119897
none	0.00194914
none	0.0026313
none	0.00132277
none	0.000970781
none	0.000555216
