type	phastCons
moderate	0.10551173718429102
moderate	0.12048978363576177
moderate	0.07777153228467715
moderate	0.06847029529704703
moderate	0.09988403969137685
moderate	0.17384536855577332
moderate	0.06666113
moderate	0.08157648043205416
moderate	0.09675410011332779
moderate	0.0955520203154203
moderate	0.07180518
moderate	0.08519373282510415
moderate	0.0604379680429298
moderate	0.08862188910057153
moderate	0.10873260069597215
moderate	0.1101889674915357
moderate	0.11506013999999999
moderate	0.07693590747141961
moderate	0.12178852685510333
moderate	0.11875713095314405
moderate	0.0910555485343424
moderate	0.0982444714762484
moderate	0.11417459065735613
moderate	0.1488136616907148
moderate	0.09395202170397035
moderate	0.09093790810157194
moderate	0.12577414258574143
moderate	0.10656686866262677
moderate	0.11371744803383421
moderate	0.0920927366397227
moderate	0.09494656549600614
moderate	0.11591001089989102
moderate	0.0822761672383276
moderate	0.09561151669100146
moderate	0.08033359304643466
moderate	0.06286131145901065
moderate	0.07816597
moderate	0.07515509673548967
moderate	0.06009010583112285
moderate	0.07988838401128713
moderate	0.037890116186535094
moderate	0.061842529086300356
moderate	0.07341009485982722
moderate	0.13293035085292268
moderate	0.1263893013363297
moderate	0.13231932998151316
moderate	0.07372104187127938
moderate	0.08485658112206905
moderate	0.07628317248766621
moderate	0.10909572201606371
moderate	0.13435149930637075
moderate	0.13172400379981003
moderate	0.12670875242456356
moderate	0.08056818368015731
moderate	0.1293404801283015
moderate	0.09888255002778572
moderate	0.0887636211031175
moderate	0.0697595841520632
moderate	0.0953690136901369
moderate	0.1339025
moderate	0.20895793999999998
moderate	0.18767319915792896
moderate	0.22096286222826625
moderate	0.10375786263574639
moderate	0.07803692574106144
moderate	0.10689080890808907
moderate	0.08107034767697228
moderate	0.07786845
moderate	0.08477046264017252
moderate	0.1348176902045058
moderate	0.12160266490606805
moderate	0.20069242845429272
moderate	0.11363713291189885
moderate	0.11667261309547618
moderate	0.10153152
moderate	0.09159221516254396
moderate	0.09366308916721787
moderate	0.16871333702268954
moderate	0.10067232006739951
moderate	0.09872637233898555
moderate	0.12942476810203513
moderate	0.11924028574827639
moderate	0.10836172154208805
moderate	0.12664428424978733
moderate	0.09033003369669741
moderate	0.15309605996922107
moderate	0.09898355093235017
moderate	0.13897569242984084
moderate	0.09240816939179859
moderate	0.13737679142335582
moderate	0.101348402579871
moderate	0.10994187174384769
moderate	0.07073260278355463
moderate	0.06115394874111359
moderate	0.1399124051088685
moderate	0.1547993240473167
moderate	0.1792658398759814
