"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005524","ATP binding","105/981","1475/18737",0.0711864406779661,1.35965376043124,3.38248153073147,0.000714423469708303,0.012675255107728,0.0101159452247322,"RUNX3/ACSL1/SYN2/SLK/ALK/NSF/ATP2B1/CCT3/ERBB4/MYO6/SRPK1/BMPR1B/ATM/KCNJ11/KIF3A/DNAH2/MYO9A/KIF3C/SNRK/PRKG2/KIF1B/ADCY9/RAD50/KIF6/KIF15/RAD51B/TTK/SRPK2/GCK/HIPK1/ATP9A/MARK3/MAP2K5/MAPK13/MAPK14/MAP2K6/ABCG5/DNAH10/ABCB10/NEK7/NEK6/UBE2G1/ABCG8/TRAP1/CHD1L/ZRANB3/IFIH1/MAST4/MARK4/TTLL11/MAGI3/CHD9/MTOR/RUVBL1/TYK2/RPS6KA4/DGKD/RTEL1/NT5C2/ACSF3/UBE2E2/HELZ2/SPG7/WNK1/DGKB/STK38/ATAD5/ITPK1/SIK3/NME7/KALRN/MYH7B/ACTB/SMARCA4/CAMK2B/CAMK4/CKB/CKM/CPS1/ACSL6/ERCC2/PTK2/FES/FGFR2/FGFR3/FGFR4/FLT3/HK1/IDE/INSR/JAK2/KDR/MET/NTRK1/PRKCA/PRKCE/PRKCQ/TOP1/TTN/ADCY5/ADCY3/RUNX2/RUNX1/ABCG2/SLC22A5",105
"GO:0044389","ubiquitin-like protein ligase binding","31/981","321/18737",0.0965732087227414,1.84453844224058,3.58735751329839,0.000782040393220613,0.0136546735324234,0.0108976054794652,"TRAF1/HERC2/CDKN1A/PML/NFKBIA/LTBR/PTPN22/TRAF3/FAF1/MFHAS1/SMAD7/SMAD3/ITCH/FHIT/WFS1/SMAD6/SLC22A18/KCNH2/TRIOBP/FOXO1/NEK6/UBE2G1/LRPPRC/TRIB1/KDM4A/BCL2/CKB/CLU/EGR2/SCN5A/MC4R",31
"GO:0004879","nuclear receptor activity","10/981","59/18737",0.169491525423729,3.23727085816963,4.04557037508955,0.000895071123312186,0.0153840349319282,0.0122777848164862,"STAT3/RORA/HNF4A/ESR2/NR5A2/ESR1/PDE3A/NR3C1/PPARG/RARB",10
"GO:0098531","ligand-activated transcription factor activity","10/981","60/18737",0.166666666666667,3.1833163438668,3.98143019686262,0.00102455686303047,0.0173386546051311,0.0138377396561525,"STAT3/RORA/HNF4A/ESR2/NR5A2/ESR1/PDE3A/NR3C1/PPARG/RARB",10
"GO:0042910","xenobiotic transmembrane transporter activity","7/981","32/18737",0.21875,4.17810270132518,4.22926048555554,0.0011223955986692,0.0187065933111533,0.0149294725564611,"SLC22A1/SLC22A2/SLC22A18/SLC29A4/SLC17A3/ABCG2/SLC22A5",7
"GO:0001221","transcription coregulator binding","15/981","117/18737",0.128205128205128,2.44870487989754,3.69473581078934,0.00116209121261642,0.0188777296702458,0.0150660541100335,"NFATC1/RUNX3/RORA/MED1/SMAD3/TERT/NR5A2/ESR1/NEK6/SMARCA4/ETS1/PPARG/HNF1B/RUNX1/FOXO3",15
"GO:0019207","kinase regulator activity","27/981","273/18737",0.0989010989010989,1.88900090734953,3.47793135853141,0.00116698692506974,0.0188777296702458,0.0150660541100335,"CAV1/ACSL1/VEGFA/ALK/CDKN1A/PIK3R3/RAD50/FAF1/GCKR/PKIG/SPRY2/WNK1/TRIB1/ITPRIP/CCND1/CCND2/CCNE1/PPP1R1B/FLT3/NRG1/IGF2/IL2/INSR/TGFA/TGFB1/TTN/CCNI2",27
"GO:0051864","histone H3K36 demethylase activity","4/981","10/18737",0.4,7.63995922528033,4.93664254334895,0.00121626779503513,0.019229852815433,0.0153470787062881,"KDM2B/KDM8/KDM4B/KDM4A",4
"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","20/981","180/18737",0.111111111111111,2.1222108959112,3.55596292374922,0.00122371790643664,0.019229852815433,0.0153470787062881,"CMAHP/CYP7B1/CYP7A1/PHF2/FTO/KDM2B/CYP2S1/FADS1/KDM8/FADS2/KDM4B/TET2/KDM4A/CYP19A1/CYP1A2/CYP1B1/P4HA2/DBH/NOS2/TYR",20
"GO:0005543","phospholipid binding","42/981","494/18737",0.0850202429149798,1.62387797298468,3.30305170611197,0.00140286462295234,0.0217066215482513,0.0173237534653029,"MFGE8/RPH3A/DNM1/KCNQ1/BIN1/DNM2/TULP1/SH3PXD2A/CYTH3/PITPNM2/NR5A2/DAPP1/JPH2/ARAP1/ARHGAP26/CPNE4/SNX11/WIPI2/OSBPL5/CPNE7/PNPLA3/RAPGEF6/FERMT2/BCAS3/CPNE5/PLEKHA1/DENND1A/DENND1B/FCHSD2/PIGU/PREX1/APOB/APOC1/APOE/APOH/CPS1/SCARB1/DPEP1/FES/MAPT/NF1/GSDMB",42
"GO:0046965","nuclear retinoid X receptor binding","5/981","17/18737",0.294117647058824,5.617617077412,4.47702818459124,0.00142079704679463,0.0217066215482513,0.0173237534653029,"NCOA1/NCOR2/NCOA6/PPARG/RARB",5
"GO:0017025","TBP-class protein binding","6/981","25/18737",0.24,4.5839755351682,4.2147838836799,0.00152226183589621,0.0223265069264778,0.0178184753843851,"ESR1/TAF13/CAND2/RUVBL1/NR3C1/HHEX",6
"GO:0042974","nuclear retinoic acid receptor binding","6/981","25/18737",0.24,4.5839755351682,4.2147838836799,0.00152226183589621,0.0223265069264778,0.0178184753843851,"MED1/NCOA1/NCOR2/NCOA6/PPARG/RARB",6
"GO:0070696","transmembrane receptor protein serine/threonine kinase binding","6/981","25/18737",0.24,4.5839755351682,4.2147838836799,0.00152226183589621,0.0223265069264778,0.0178184753843851,"SMAD7/SMAD6/SCUBE3/BMP4/BMP5/BMP6",6
