IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets.
Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID			NCBI ID of Gene A Organism
K.) ORGANISM_B_ID			NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 4.4.222
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
RP23-430P1.3	RP11-429H9.6	Soga1	PIPSL	9830001H06Rik|AI426038|D430036N24Rik|Soga	PIP5K1L1|PIP5K1P3|PSMD4P2|bA429H9.1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG382010	ETG282809	Cep44	POC1B	4933440G23Rik|mKIAA1712	CORD20|PIX1|TUWD12|WDR51B	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.4	ETG283209	Ndel1	PGM2L1	2600006O07Rik|MITAP1|NUDEL|mNudel	BM32A	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23971	ETG283237	Papss1	TTC9C	AI325286|Asapk|SK1	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-252M19.3	ETG283237	Naa10	TTC9C	2310039H09Rik|Ard1|Ard1a|Te2	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66440	ETG283237	Cdc26	TTC9C	2010012C09Rik	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
DN-393H17.5	ETG283237	Mis12	TTC9C	2510025F08Rik|AU044651|Misc12	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG235661	ETG283237	Dync1li1	TTC9C	1110053F02Rik|Dnclic1|LIC-1	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG381644	ETG283237	Cep135	TTC9C	BC062951|Cep4|Gm1044	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG22144	ETG283237	Tuba3a	TTC9C	AI528779|M[a]3|Tuba3	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-327G1.1	UNQ5837	Ankfy1	ANKRD52	Ankhzn|ZFYVE14|mKIAA1255	ANKRD33	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-446O17.1	UNQ5837	Ppp6c	ANKRD52	2310003C10Rik	ANKRD33	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG105522	UNQ5837	Ankrd28	ANKRD52	AI465466|AI604979|E430019N21Rik|mKIAA0379	ANKRD33	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG243819	UNQ5837	Ppp6r1	ANKRD52	2010309P17Rik|AI836219|B430201G11Rik|D030074N20Rik|Pp6r1|Saps1|mKIAA1115	ANKRD33	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-273F8.1	ETG283377	Ambra1	SPRYD4	2310079H06Rik|A130023A14|AA474864|AV021921|D030051N19Rik|mKIAA1736	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	ETG283431	Myh9	GAS2L3	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	G2L3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	ETG283431	Myo1c	GAS2L3	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	G2L3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19877	ETG283431	Rock1	GAS2L3	1110055K06Rik|Rock-I	G2L3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG20479	ETG283431	Vps4b	GAS2L3	8030489C12Rik|Skd1	G2L3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG50875	ETG283431	Tmod3	GAS2L3	U-Tmod|UTMOD	G2L3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	ETG283431	Lima1	GAS2L3	Eplin	G2L3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-204G5.1	ETG283450	Bub1b	HECTD4	AU045529|BUBR1	C12orf51|POTAGE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-194P5.2	ETG283450	Pafah1b1	HECTD4	LIS-1|Lis1|MMS10-U|Mdsh|Ms10u|Pafaha	C12orf51|POTAGE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56376	ETG283450	Pdlim5	HECTD4	1110001A05Rik|AI987914|C87059|Enh|Enh1|Enh2|Enh3|LIM	C12orf51|POTAGE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56392	ETG283450	Shoc2	HECTD4	AU017287|Sur8|mKIAA0862	C12orf51|POTAGE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56505	ETG283450	Ruvbl1	HECTD4	2510009G06Rik|Pontin52|Tip49a	C12orf51|POTAGE	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-374O4.1	ETG283459	Hnrnpa3	GATC	2410013L13Rik|2610209F03Rik|2610510D13Rik|Hnrpa3	15E1.2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG68767	ETG283459	Wash	GATC	1110049F14Rik|ORF19|Wash1	15E1.2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-353J21.1	ETG283489	Cbx1	CHAMP1	Cbx|Cbx-rs2|E430007M08Rik|HP1B|Hp1beta|M31|MOD1	C13orf8|CAMP|CHAMP|ZNF828	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-437L13.2	ETG283489	Trp53bp1	CHAMP1	53BP1|Tp53bp1|m53BP1|p53BP1	C13orf8|CAMP|CHAMP|ZNF828	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-244N6.4	ETG283489	Rpl35	CHAMP1	2410039E09Rik	C13orf8|CAMP|CHAMP|ZNF828	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66661	ETG283489	Srp72	CHAMP1	5730576P14Rik|72kDa|AI132477|BC019196|C77589	C13orf8|CAMP|CHAMP|ZNF828	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67773	ETG283489	Kat8	CHAMP1	2010203C02Rik|5830450F21Rik|D7Ertd629e|MOF|Myst1	C13orf8|CAMP|CHAMP|ZNF828	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-139J21.8	ETG283489	Mad2l2	CHAMP1	2310033C13Rik|G1-453-4|MAD2B|REV7|repro22	C13orf8|CAMP|CHAMP|ZNF828	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
WI1-2643G14.3	ETG283635	Rcc1	FAM177A1	4931417M11Rik|AI326872|Chc1	C14orf24	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG13006	ETG283643	Smc3	C14orf80	Bamacan|Cspg6|HCAP|Mmip1|SMC-3|SmcD	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG20174	ETG283899	Ruvbl2	INO80E	mp47|p47	CCDC95	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56505	ETG283899	Ruvbl1	INO80E	2510009G06Rik|Pontin52|Tip49a	CCDC95	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG75296	ETG284001	Fgfr1op	CCDC57	4930553O10Rik|FOP	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG381644	ETG284001	Cep135	CCDC57	BC062951|Cep4|Gm1044	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67773	ETG284058	Kat8	KANSL1	2010203C02Rik|5830450F21Rik|D7Ertd629e|MOF|Myst1	CENP-36|KDVS|KIAA1267|MSL1v1|NSL1|hMSL1v1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-328F3.2	ETG284058	Wdr5	KANSL1	2410008O07Rik|AA408785|AA960360|Big|Big-3	CENP-36|KDVS|KIAA1267|MSL1v1|NSL1|hMSL1v1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG12166	FKSG13	Bmpr1a	PTRF	1110037I22Rik|ALK3|AU045487|BMPR-IA|Bmpr	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
DN-393H17.2	FKSG13	C1qbp	PTRF	AA407365|AA986492|D11Wsu182e|HABP1|P32|gC1qBP	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG14251	FKSG13	Flot1	PTRF	reggie-2	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-43J1.4	FKSG13	Flot2	PTRF	AI573412|Esa|reggie-2	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-390D17.8	FKSG13	Rab5c	PTRF	AI326010|Rabl	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-261D24.1	FKSG13	Set	PTRF	2610030F17Rik|5730420M11Rik|AA407739|I-2PP2A|StF-IT-1|TAF-I	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56334	FKSG13	Tmed2	PTRF	1110032D12Rik|1810020N21Rik|Rnp24|Sid394|p24beta1	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-15I21.5	FKSG13	Rmdn3	PTRF	1200015F23Rik|AI131757|Fam82a2|Ptpip51|RMD-3|Rmd3	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-29D15.3	FKSG13	Chmp4b	PTRF	2010012F05Rik|C76846|Snf7-2	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG104831	FKSG13	Ptpn23	PTRF	AI462446|PTP-TD14	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-101J23.1	FKSG13	Sept9	PTRF	MSF1|Msf|PNUTL4|Sint1	CAVIN|CAVIN1|CGL4|cavin-1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-294E23.3	ETG284217	Myh3	LAMA1	MyHC-emb|Myhs-e|Myhse	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG18759	ETG284217	Prkci	LAMA1	2310021H13Rik|AI427505|PKClambda|Pkci|Pkcl|Prkcl|aPKClambda|mKIAA4165	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67604	ETG284217	Get4	LAMA1	1110007L15Rik|AW412535|Cee	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67665	ETG284217	Dctn4	LAMA1	1110001K06Rik|4930547K17Rik|C130039E17Rik|p62	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG69259	ETG284217	Kctd5	LAMA1	2610030N08Rik|mKIAA0176	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-468K2.1	ETG284217	Trim32	LAMA1	1810045E12Rik|3f3|BBS11|Zfp117	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG71924	ETG284217	Tube1	LAMA1	2310061K05Rik|AI551343|Tube	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG76614	ETG284217	Immt	LAMA1	1700082C19Rik|D830041H16Rik|HMP|P87|P87/89|P89	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG99890	ETG284217	Prmt6	LAMA1	AW124876|BB233495|Hrmt1l6	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-440M18.7	ETG284217	Tubg1	LAMA1	1500010O08Rik|AI451582|AI503389|Tubg	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG213539	ETG284217	Bag2	LAMA1	2610042A13Rik|BC016230	LAMA|PTBHS|S-LAM-alpha	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-263M10.8	UNQ764/PRO1556	Emc6	EMC10	0610009E20Rik|0610025L18Rik|Tmem93	C19orf63|HSM1|HSS1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-371E13.1	UNQ764/PRO1556	Emc1	EMC10	2700016F22Rik	C19orf63|HSM1|HSS1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-119H5.1	ETG284403	Fam83d	WDR62	2310007D09Rik|BB104611	C19orf14|MCPH2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG213539	ETG284403	Bag2	WDR62	2610042A13Rik|BC016230	C19orf14|MCPH2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG545389	ETG284403	Cep170	WDR62	4933426L22Rik|A330004A13Rik|AI195353	C19orf14|MCPH2	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG26886	RP11-256E16.1	Cenph	FAM102B	1700021I11Rik|2410018A12Rik|2610042E16Rik|2810046K12Rik|AU044255|CENP-H|ENP	SYM-3B	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG68734	RP11-256E16.1	Smek1	FAM102B	1110034C04Rik|BC064465|mKIAA2010	SYM-3B	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-249K18.5	ETG284695	Taf15	ZNF326	2610111C21Rik|68kDa|TAFII68|Taf2n	ZAN75|ZIRD|Zfp326|dJ871E2.1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG98488	ETG284695	Gtf3c3	ZNF326	AL022818|TF3C-gamma|TFIIIC102	ZAN75|ZIRD|Zfp326|dJ871E2.1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-199A2.2	ETG284695	Srsf1	ZNF326	1110054N12Rik|5730507C05Rik|6330415C05Rik|AI482334|AW491331|Asf|Sf2|Sfrs1	ZAN75|ZIRD|Zfp326|dJ871E2.1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-374O4.1	ETG284695	Hnrnpa3	ZNF326	2410013L13Rik|2610209F03Rik|2610510D13Rik|Hnrpa3	ZAN75|ZIRD|Zfp326|dJ871E2.1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG233908	ETG284695	Fus	ZNF326	D430004D17Rik|D930039C12Rik|Fus1|Tls	ZAN75|ZIRD|Zfp326|dJ871E2.1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23942	ETG285203	Mta2	EOGT	AW550797|Mata1l1|Mta1l1|mmta2	AER61|AOS4|C3orf64|EOGT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-414F8.1	ETG285203	Tpx2	EOGT	2610005B21Rik|DIL2|REPP86|p100	AER61|AOS4|C3orf64|EOGT1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11938	ETG285282	Atp2a2	RABL3	9530097L16Rik|D5Wsu150e|SERCA2|SERCA2B|mKIAA4195	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG12166	ETG285282	Bmpr1a	RABL3	1110037I22Rik|ALK3|AU045487|BMPR-IA|Bmpr	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16709	ETG285282	Ktn1	RABL3	-	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56041	ETG285282	Uso1	RABL3	115kDa|TAP|Vdp	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56334	ETG285282	Tmed2	RABL3	1110032D12Rik|1810020N21Rik|Rnp24|Sid394|p24beta1	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-15I21.5	ETG285282	Rmdn3	RABL3	1200015F23Rik|AI131757|Fam82a2|Ptpip51|RMD-3|Rmd3	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG12988	ETG285527	Csk	FRYL	AW212630	KIAA0826	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG26556	ETG285527	Homer1	FRYL	PSD-Zip45|SYN47|Ves-1|homer-1|vesl-1	KIAA0826	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66591	ETG285527	Mad2l1bp	FRYL	0610009D16Rik|2510031P20Rik|AU018945|AW550977|C76045|CMT2A|CMT2B|Mad2lbp|mKIAA0110	KIAA0826	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG382010	ETG285527	Cep44	FRYL	4933440G23Rik|mKIAA1712	KIAA0826	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-368I1.2	ETG285590	Cep152	SH3PXD2B	AI851464|mKIAA0912	FAD49|FTHS|HOFI|KIAA1295|TKS4|TSK4	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-213F21.3	ETG285643	Kif4	KIF4B	AI323435|D330050K22Rik|Kns4	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG19087	RP11-487F23.2	Prkar2a	CEP57L1	1110061A24Rik|AI317181|AI836829|RII(alpha)	C6orf182|bA487F23.2|cep57R	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66661	ETG285855	Srp72	RPL7L1	5730576P14Rik|72kDa|AI132477|BC019196|C77589	dJ475N16.4	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-209C6.8	ETG286053	Lck	NSMCE2	Hck-3|Lsk|Lskt|p56[lck]|p56Lck	C8orf36|MMS21|NSE2|ZMIZ7	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-457P12.1	ETG286053	Tgfbr1	NSMCE2	ALK5|AU017191|Alk-5|TbetaR-I|TbetaRI	C8orf36|MMS21|NSE2|ZMIZ7	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG60365	ETG286053	Rbm8a	NSMCE2	2310057C03Rik|AA673428|Rbm8	C8orf36|MMS21|NSE2|ZMIZ7	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56041	ETG286077	Uso1	FAM83H	115kDa|TAP|Vdp	AI3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG60365	ETG286077	Rbm8a	FAM83H	2310057C03Rik|AA673428|Rbm8	AI3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-378G22.2	ETG286077	Csnk1d	FAM83H	1200006A05Rik|AA409348|D930010H05Rik	AI3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG218811	ETG286077	Sec24c	FAM83H	2610204K03Rik|mKIAA0079	AI3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-353J21.1	ETG286205	Cbx1	SCAI	Cbx|Cbx-rs2|E430007M08Rik|HP1B|Hp1beta|M31|MOD1	C9orf126|NET40	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG11461	RP11-350O14.7	Actb	TPRN	Actx|E430023M04Rik|beta-actin	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG14251	RP11-350O14.7	Flot1	TPRN	reggie-2	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-43J1.4	RP11-350O14.7	Flot2	TPRN	AI573412|Esa|reggie-2	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16402	RP11-350O14.7	Itga5	TPRN	Cd49e|Fnra|VLA5	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
AL583886.1	RP11-350O14.7	Myh9	TPRN	Fltn|Myhn-1|Myhn1|NMHCIIA|NMMHC-A|NMMHC-IIA|TU72.6	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-136K12.2	RP11-350O14.7	Myo1c	TPRN	C80397|MMIb|MYO1E|NMI|mm1beta|myr2	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG22003	RP11-350O14.7	Tpm1	TPRN	AA986836|AI854628|TM2|Tm3|Tmpa|Tpm-1|alpha-TM	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG23790	RP11-350O14.7	Coro1c	TPRN	AL022675|AW455561|AW548837	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG65970	RP11-350O14.7	Lima1	TPRN	Eplin	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70405	RP11-350O14.7	Calml3	TPRN	2310068O22Rik|AI326174	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-29D15.3	RP11-350O14.7	Chmp4b	TPRN	2010012F05Rik|C76846|Snf7-2	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-396M19.2	RP11-350O14.7	Myh10	TPRN	5730504C04Rik|9330167F11Rik|Fltn|Myhn-2|Myhn2|NMHC II-B|NMHC-B|NMHCII-B|NMMHC II-b|NMMHC-B|NMMHC-IIB|SMemb|mKIAA3005	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-206C1.1	RP11-350O14.7	Kif18a	TPRN	AU024633|B130001M12Rik	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG286940	RP11-350O14.7	Flnb	TPRN	AL024016|Fln-b	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG433956	RP11-350O14.7	Heatr2	TPRN	BC053401|C76907	C9orf75|DFNB79	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG12166	RP11-197K18.1	Bmpr1a	ATP11C	1110037I22Rik|ALK3|AU045487|BMPR-IA|Bmpr	ATPIG|ATPIQ	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG20479	RP11-197K18.1	Vps4b	ATP11C	8030489C12Rik|Skd1	ATPIG|ATPIQ	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG13006	ETG286887	Smc3	KRT6C	Bamacan|Cspg6|HCAP|Mmip1|SMC-3|SmcD	K6E|KRT6E|PPKNEFD	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67773	ETG286887	Kat8	KRT6C	2010203C02Rik|5830450F21Rik|D7Ertd629e|MOF|Myst1	K6E|KRT6E|PPKNEFD	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-77A2.2	ETG317781	Rrbp1	DDX51	1700087N07Rik|5730465C04Rik|ES/130|mKIAA1398|mRRp0|mRRp1.8|mRRp10|mRRp15a|mRRp15b|mRRp16.8|mRRp2|mRRp41|mRRp47|mRRp5.4|p180	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-419G22.4	ETG319101	Smc1a	KRT73	5830426I24Rik|SMC-1A|Sb1.8|Smc1|Smc1alpha|Smc1l1|Smcb|mKIAA0178	IRT6IRS3|K6IRS3|KRT6IRS3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG68581	ETG319101	Tmed10	KRT73	1110014C03Rik|Tmp21|p23|p24delta1	IRT6IRS3|K6IRS3|KRT6IRS3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG70892	ETG319101	Ttll7	KRT73	1110049N09Rik|4921517B04Rik|C630030B20	IRT6IRS3|K6IRS3|KRT6IRS3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG103468	ETG319101	Nup107	KRT73	AW541137|C76801	IRT6IRS3|K6IRS3|KRT6IRS3	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-390D17.8	ETG326624	Rab5c	RAB37	AI326010|Rabl	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG66661	ETG333932	Srp72	HIST2H3A	5730576P14Rik|72kDa|AI132477|BC019196|C77589	H3/n|H3/o	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-151A15.2	ETG333932	Eif3i	HIST2H3A	36kDa|D4Ertd632e|Eif3s2|Trip1	H3/n|H3/o	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG16412	RP11-178C10.1	Itgb1	UBAC2	4633401G24Rik|AA409975|AA960159|CD29|ENSMUSG00000051907|Fnrb|Gm9863|gpIIa	PHGDHL1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-390D17.8	RP11-178C10.1	Rab5c	UBAC2	AI326010|Rabl	PHGDHL1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG56334	RP11-178C10.1	Tmed2	UBAC2	1110032D12Rik|1810020N21Rik|Rnp24|Sid394|p24beta1	PHGDHL1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG67604	RP11-178C10.1	Get4	UBAC2	1110007L15Rik|AW412535|Cee	PHGDHL1	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
RP23-392I3.6	DLNB14	Jup	CCDC84	Ctnng|D930025P04Rik|PG	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
ETG20227	DLNB14	Sart1	CCDC84	U5-110K	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
MNCb-0780	DLNB14	Mtx2	CCDC84	1500012G02Rik	-	Affinity Capture-MS	Hein MY (2015)	26496610	10090	9606
