gene_name	phast_value
TVP23BP2	0.4682243902439025
SEMA4F	0.105973124461052
AC007387.2	0.4700133333333333
RP11-259N19.1	0.0975288822205551
HK2	0.0706045908486165
AC104135.3	0.0478959597454491
AC104135.2	0.0163715041572184
AC104135.4	0.0480509738914214
POLE4	0.0829558305405173
TACR1	0.0633283932731651
MIR5000	0.0118155339805825
RP11-355F16.1	0.063812387589928
snoU13	0.0069807692307692
GAPDHP57	0.4955897435897436
EVA1A	0.0766298184642654
AC007099.2	0.0636088347483696
snoU109	0.2919777777777778
AC007099.1	0.1305932185203069
AC005034.2	0.4199018404907975
U3	0.062413953488372
snoU13	0.0115288461538461
MRPL19	0.0835456443304817
AC005034.3	0.3233264705882352
GCFC2	0.0744524326156975
RP11-342K6.1	0.0823663423010875
RP11-342K6.2	0.1971673819742489
RP11-342K6.3	0.0147826086956521
RP11-342K6.4	0.1293303670745272
SUCLA2P2	0.3323880825057295
AC073091.2	0.451292824074074
RP11-335E8.1	0.015257993384785
RN7SKP203	0.0170361445783132
RN7SKP164	0.0077518796992481
LRRTM4	0.0535459513411171
RNA5SP98	0.0141313868613138
AC079117.1	0.0647593486380996
AC079117.2	0.0041860465116279
AC079117.3	0.0361744186046511
AC084149.2	0.0199472517730496
AC084149.1	0.0394917617237008
AC105399.2	0.0462167445813854
AC073628.1	0.130171965317919
AC012494.1	0.0470799447245182
AC064872.1	0.3899768211920529
RP11-601H16.1	0.1534654850746268
AC092660.1	0.1076998663101604
RNU6-827P	0.2910471698113207
RNU6-812P	0.0016448598130841
REG3G	0.0623312056737588
REG1B	0.0294391304347826
REG1A	0.0374434270765206
REG1P	0.0322670085470085
REG3A	0.0608977438136826
AC011754.1	0.0586369797421731
CTNNA2	0.058794165415712
AC010975.1	0.031578061439192
AC010975.2	0.2423153005464481
RNU6-561P	0.3225294117647059
MIR4264	0.0016515151515151
AC096753.1	0.301875
AC016716.2	0.0509354330708661
AC016716.1	0.4787881355932203
AC016670.1	0.0116354166666666
LRRTM1	0.1075355051244509
AC008067.2	0.0864673995190656
AC084193.1	0.0571132942629813
AC105342.1	0.4294744450934579
AC012075.1	0.4136896551724138
AC012075.2	0.0534811853245531
RNA5SP99	0.001859649122807
AC013262.1	0.4589285714285714
RN7SL201P	0.044047619047619
AC079896.1	0.0266056444781309
AC105761.1	0.1075109926715523
RNU6-685P	0.3728631578947368
Y_RNA	0.0133921568627451
AC010105.1	0.0531290950590762
AC109638.1	0.318042944785276
MTND4P25	0.3415891181988743
MTND5P27	0.3370046511627907
MTND6P7	0.2094217557251908
AC098817.3	0.3976049382716049
AC098817.5	0.2739676746611053
AC138623.1	0.2556388888888889
AC010744.1	0.0208911465892597
RPL37P10	0.4173611111111111
RNU6-1312P	0.0807129629629629
SNORD112	0.1600779220779221
AC104395.2	
AC104395.1	
AC016908.1	0.2918712059064807
ST6GALNAC2P1	0.0409437799043062
FUNDC2P2	0.2676528599605522
AC106874.1	0.0732903243894916
AC106874.3	0.2538660130718954
SUCLG1	0.0626214440215754
DNAH6	0.0984714797037623
DUXAP1	0.0610475161987041
LDHAP7	0.3880186528497409
TRABD2A	0.0643191344790824
RPL12P18	0.4047384615384615
AC022210.1	0.0077299270072992
TMSB10	0.213621776504298
AC022210.2	0.3675579545454546
KCMF1	0.0743544806517311
RP11-60H5.1	0.0230222222222222
AC078974.2	0.4577668161434977
LSM3P3	0.3471960784313725
TCF7L1	0.0575689206063996
TCF7L1-IT1	0.0584260355029585
RNU6-674P	0.0352710280373831
AC093162.3	0.3780887096774193
AC093162.1	0.0320823529411764
AC093162.5	0.1529476158495634
TGOLN2	0.0526368967506248
Y_RNA	0.0223431372549019
PEBP1P2	0.4333530465949821
RETSAT	0.0749093592914705
ELMOD3	0.0848636205465885
RP11-717A5.1	0.60415625
Y_RNA	0.1666666666666666
RN7SL113P	0.1246195286195286
RNU7-162P	0.0053934426229508
RP11-717A5.2	0.1812465753424657
CAPG	0.048287608190838
SH2D6	0.0500580042601999
Y_RNA	0.0172389380530973
RNU7-64P	0.0551290322580645
RN7SL251P	0.0295898305084745
Y_RNA	0.0228348623853211
AC016753.7	0.3213760282021151
RN7SL830P	0.1164840989399293
MAT2A	0.173889306736429
GGCX	0.0855918573551263
VAMP8	0.0958386419149975
RN7SL126P	0.111040404040404
VAMP5	0.0958378678511937
RNF181	0.1437014293276866
TMEM150A	0.177301140030114
USP39	0.0760460958535272
C2orf68	0.1429724736744873
SFTPB	0.0635624781239062
GNLY	0.0696436403508772
AC012454.4	0.1371989949748743
RNU1-38P	0.0393958333333333
ATOH8	0.0674412221223756
AC105053.3	0.0708613330734749
RN7SKP83	0.0656966292134831
ST3GAL5	0.0486044996089911
AC105053.4	0.0936031746031746
RP11-548P2.2	0.0069109131403118
POLR1A	0.0582490807540144
PTCD3	0.0473383088725817
SNORD94	0.2354671532846715
IMMT	0.0779301491155307
Y_RNA	0.0642072072072072
MIR4779	0.0106987951807228
RP11-301O19.1	0.0427826086956521
MRPL35	0.0679715373961218
REEP1	0.0599929648403188
U8	0.0685671641791044
SNORA19	0.515523076923077
KDM3A	0.0949409640868062
CHMP3	0.114814007864322
RNF103-CHMP3	0.1153545380705947
RNU6-640P	0.0058666666666666
AC015971.2	0.1422736476356773
AC015971.1	0.4746703296703297
RNF103	0.1053287095828856
RMND5A	0.0724818296497261
CD8A	0.0525650876381825
CD8B	0.0419444038981668
AC111200.1	0.0189568988173455
ANAPC1P1	0.0973827758644173
AC111200.2	0.2781111111111111
RGPD1	0.1462725575078516
AC111200.7	0.4621306930693069
AC111200.8	0.3834016620498615
PLGLB1	0.1367834041670985
AC125232.1	0.070881037234624
RP11-1252D15.1	0.2733636363636363
AC092651.1	0.0834671025745811
AC083899.3	0.06722060680906
MIR4771-2	0.0068378378378378
AC083899.1	0.3137543604651163
RP11-223J6.1	0.0741464646464646
IGKV3OR2-268	0.265255238095238
AC068279.2	0.1841727748691099
AC068279.1	0.196826714801444
AC068279.3	0.2643378378378378
LINC00152	0.0574810219363699
RP11-1399P15.1	0.0605574074074074
AC133644.3	0.186735325506937
MIR4435-1	0.1754125
AC133965.1	0.3581101694915254
AC093616.4	0.0739072757683462
PLGLB2	0.0656609694592322
RGPD2	0.1182343062009432
MTATP8P2	0.2367277227722772
AC108479.1	0.5755674931129476
AC108479.2	0.5174004683840749
snoU13	0.0798613861386138
RNU2-63P	0.0010515463917525
KRCC1	0.1087153374233128
SMYD1	0.055295627960007
MIR4780	0.0029876543209876
FABP1	0.0515581349980491
THNSL2	0.0506447400686611
RNY4P15	0.0157916666666666
AC012671.3	0.1098636363636363
snoU13	0.0145673076923076
MRPL45P1	0.3185229759299781
RNU6-568P	0.3151
AC012671.4	0.0439603960396039
RNU6-1168P	0.011375
RNU6-1007P	0.0058785046728971
AC012671.2	0.1333029739776951
FOXI3	0.1111556967771221
AC012671.1	0.0496627906976744
TEX37	0.0561513984596676
AC104134.2	0.0551457537068661
EIF2AK3	0.0711878705742842
AC062029.1	0.0638045762316133
RPIA	0.1081476446678248
ANKRD36BP2	0.1048106511776094
AC096579.1	0.0508333333333333
AC096579.13	0.0574452164722461
MIR4436A	0.0083882352941176
AC096579.7	0.0505294386908508
IGKC	0.1775927342256214
IGKJ5	0.2545526315789473
IGKJ4	0.365081081081081
IGKJ3	0.3966052631578947
IGKJ2	0.4661842105263158
IGKJ1	0.4661842105263158
IGKV4-1	0.1386499339498018
IGKV5-2	0.1692278481012658
IGKV7-3	0.2804026845637584
PGBD4P5	0.0384037558685446
IGKV2-4	0.1265300699300699
IGKV1-5	0.1862420091324201
IGKV1-6	0.153695652173913
IGKV3-7	0.1709218241042345
IGKV1-8	0.1424760994263862
IGKV1-9	0.1771198501872659
IGKV2-10	0.1624172661870503
IGKV3-11	0.1817058823529411
IGKV1-12	0.1877681992337165
IGKV1-13	0.1833771186440678
IGKV2-14	0.1496322580645161
IGKV3-15	0.1490376432078559
IGKV1-16	0.2415904572564612
IGKV1-17	0.1887972166998012
IGKV2-18	0.14135
IGKV2-19	0.3411378091872791
IGKV3-20	0.1512044293015332
IGKV6-21	0.1782987012987013
IGKV1-22	0.2375068493150685
IGKV2-23	0.1147499999999999
IGKV2-24	0.1432725090036014
IGKV3-25	0.3400316205533597
IGKV2-26	0.1499863760217983
IGKV1-27	0.1744288537549407
IGKV2-28	0.1279123036649214
IGKV2-29	0.1242097428958051
IGKV2-30	0.1367622549019607
IGKV3-31	0.1653460076045627
IGKV1-32	0.2287865168539326
IGKV1-33	0.2400711462450593
IGKV3-34	0.1980714285714286
IGKV1-35	0.2640842105263157
IGKV2-36	0.3470403587443946
IGKV1-37	0.1697471264367816
IGKV2-38	0.3032631578947368
IGKV1-39	0.1738563218390804
IGKV2-40	0.2467324840764331
IGKV2D-40	0.1463493635077793
IGKV1D-39	0.219336
IGKV2D-38	0.2865875
IGKV1D-37	0.1852054507337526
IGKV2D-36	0.2916017699115044
IGKV1D-35	0.3000369003690037
IGKV3D-34	0.2018897959183673
IGKV1D-33	0.2078262411347517
IGKV1D-32	0.1861210762331838
IGKV3D-31	0.1654322709163346
IGKV2D-30	0.128415347137637
IGKV2D-29	0.1250620052770448
IGKV2D-28	0.1193775773195876
IGKV1D-27	0.1771778242677824
IGKV2D-26	0.1181997439180537
IGKV3D-25	0.2626297872340425
IGKV2D-24	0.1248955582232893
IGKV2D-23	0.257403041825095
IGKV1D-22	0.207259009009009
IGKV6D-21	0.1253715670436187
IGKV3D-20	0.1631091772151898
IGKV2D-19	0.2685992366412214
IGKV2D-18	0.1316123737373737
IGKV6D-41	0.1914142114384748
IGKV1D-17	0.1756133942161339
AC073416.1	0.206457627118644
IGKV1D-16	0.2209363817097415
IGKV3D-15	0.1908436944937833
IGKV2D-14	0.1367304236200257
IGKV1D-13	0.1905098934550989
IGKV1D-12	0.1757881097560975
IGKV3D-11	0.2067021276595744
IGKV2D-10	0.125862660944206
IGKV1D-42	0.2204517453798768
IGKV1D-43	0.2370608828006088
IGKV1D-8	0.2105182926829268
IGKV3D-7	0.2518868940754039
AC113612.2	0.0948144329896907
AC113612.1	0.2155595667870036
CH17-132F21.1	0.2810445859872612
AC233263.2	0.3011913357400722
AC233263.1	0.2159613899613899
RP11-685N3.1	0.2245044722719141
AC018696.1	0.3327260273972603
IGKV1OR2-118	0.1868163580246913
AC018696.3	0.3039064748201439
AC018696.2	0.0498033012379642
AC018696.5	0.1531624423963133
AC018696.6	0.3011913357400722
AC018696.7	0.2410927835051546
AC018696.4	0.44409375
RP11-575H3.1	0.1414791666666666
AC116050.1	0.0476821258460767
AC027612.6	0.082498563520426
RNA5SP100	0.1953
DRD5P1	0.2296432432432432
AC027612.3	0.0573333682446585
RP11-165D20.1	0.4788370497427101
AC027612.4	0.1064745718564823
AC027612.1	0.385125
AC027612.2	0.0920744680851063
GGT8P	0.0946249521622655
IGKV1OR-1	0.1847974238875878
ABCD1P5	0.1709494066208619
AC127391.3	0.176704081632653
PABPC1P6	0.3469178266726538
SLC9B1P2	0.0885581940418182
ACTR3BP2	0.4157470881863561
CHEK2P3	0.1040610526315789
AC128677.3	0.1358212669683258
AC128677.4	0.1848046783625731
CNN2P11	0.2556908396946565
AC073464.4	0.4316991596638655
CNN2P8	0.409407447973713
AC073464.6	0.242310393258427
CYP4F32P	0.116869735553379
AC073464.7	0.1257492711370262
SNX18P14	0.2930940766550522
AC073464.11	0.045499201503053
ANKRD20A8P	0.0499210588922291
RNU6-1320P	0.0025700934579439
AC097374.2	0.1497531306351432
TEKT4	0.1432512506948304
AC097374.3	0.5120501824817518
AC097374.4	0.4788140293637846
RPS24P6	0.2264999999999999
AC103563.2	0.2636189376443418
AC103563.3	0.3292122538293216
AC103563.4	0.3445631868131868
AC103563.5	0.2524719626168224
AC103563.6	0.4387423728813559
AC103563.7	0.0577096254530809
RN7SL575P	0.138013468013468
AC103563.8	0.0810843770599868
MAL	0.0269244243537222
AC103563.9	0.0502912457912457
MRPS5	0.1213604004628141
ZNF514	0.0628918933864189
ZNF2	0.0572294986500079
AC092835.2	0.0944581732556698
PROM2	0.0740640721404841
KCNIP3	0.0436378106202266
FABP7P2	0.3861451187335092
FAHD2A	0.051217544617156
AC009238.6	0.1446575505350772
AC009238.8	0.6092985915492958
AC009238.7	0.4642311320754717
UBTFL5	0.0970096065873742
AC133104.2	0.0361910480349345
TRIM43B	0.0244897617514488
AC009237.4	0.0610452830188679
AC009237.2	0.025298417132216
AC009237.5	0.172192156862745
AC009237.6	0.0834614367562803
TRIM64FP	0.0425035031244082
RP11-440D17.3	0.1855846925972396
AC009237.8	0.0962560543832318
AC009237.11	0.0897915567282321
RP11-440D17.4	0.0152475049900199
AC009237.10	0.009566866267465
OR7E102P	0.12350337512054
TRIM51JP	0.0401735424480054
AC009237.13	0.0067478991596638
TRIM43	0.0335923205772452
AC009237.14	0.0614235807860262
RP11-440D17.1	0.0620697478991596
RP11-440D17.2	0.3660067385444744
UBTFL3	0.1075307410795974
AC009237.17	0.4642570754716981
AC009237.16	0.577743515850144
AC008268.1	0.0457044072948328
AC008268.2	0.0944929135356225
LINC00342	0.1715563860189052
ANKRD36C	0.0687056206498548
RN7SL210P	0.0322214532871972
FAHD2CP	0.0768951675759937
GPAT2	0.0887774477322061
ADRA2B	0.1739472239170225
ASTL	0.0438699526976074
DUSP2	0.2111978021978022
AC012307.2	0.0610680368532955
STARD7	0.0776537322151291
AC012307.3	0.1348718061158861
TMEM127	0.0844259969105784
CIAO1	0.0832524244943197
SNRNP200	0.0773238534460671
AC021188.4	0.0706206372244108
ITPRIPL1	0.2926622560370492
NCAPH	0.0606057174387135
NEURL3	0.0352219036697247
RP11-363D14.1	0.0362802839477902
ARID5A	0.0881897332662305
KANSL3	0.0664173082349147
FER1L5	0.0817741468359318
LMAN2L	0.0921341399109444
CNNM4	0.0865516375759953
MIR3127	0.0011052631578947
RP11-353K11.1	0.0261522198731501
CNNM3	0.0558401539593592
ANKRD23	0.0629442964470651
ANKRD39	0.0642908075401442
SEMA4C	0.1726842057598261
FAM178B	0.0635253233816885
RNA5SP101	0.0257962962962962
snoU13	0.085504854368932
AC079395.1	0.0591641221374045
TRIM43CP	0.0341746817538896
AC018892.8	0.1057622641509434
AC018892.3	0.0273049305887984
IGKV2OR2-1	0.3569736842105263
IGKV2OR2-2	0.32138
IGKV1OR2-3	0.3636305732484076
AC018892.9	0.2259614312267658
FAHD2B	0.14912203539823
RN7SL313P	0.0259134948096885
ANKRD36	0.0868716115106008
IGKV1OR2-11	0.3052787456445993
IGKV2OR2-10	0.3796
IGKV2OR2-7	0.3709802631578947
IGKV1OR2-6	0.3633285198555956
IGKV3OR2-5	0.4047188612099644
IGKV2OR2-7D	0.2793190789473684
IGKV2OR2-8	0.3037466666666666
IGKV1OR2-9	0.3322822299651568
AC159540.3	0.0981328931077177
AC159540.1	0.1975338696255201
AC159540.2	0.2082779112956085
ANKRD36B	0.0930926209069173
AC159540.14	0.1664601167315175
UBTFL6	0.4359287489643745
COX5B	0.1104675767918088
ACTR1B	0.084591769041769
AC017099.3	0.0661300710461285
RNU4-8P	0.1234680851063829
ZAP70	0.046301182374634
TMEM131	0.0803738762051838
HMGN1P36	0.4498910891089109
RNU7-96P	0.00453125
VWA3B	0.0762697670922788
ATP5BP1	0.3834485387547649
AC092675.1	0.0029318181818181
AC092675.3	0.0530149083966364
CNGA3	0.0597779091273094
AC092675.4	0.043236854799807
INPP4A	0.0474378247524024
COA5	0.036126656528351
UNC50	0.0786734426889403
MGAT4A	0.0648914132171646
YWHAQP5	0.225568017366136
AC109826.1	0.052422064477965
RNU4-84P	0.1215251798561151
KIAA1211L	0.0468193365820776
RNU7-46P	0.0122903225806451
TSGA10	0.1266576434332674
AC019097.7	0.2098816326530612
C2ORF15	0.0955496351094671
C2orf15	0.0984146653646479
LIPT1	0.0953862001706692
MRPL30	0.0799846902061983
MRPL30	0.0799846902061983
MITD1	0.1036638651181744
MRPL30	0.0644781846748851
MRPL30	0.0644781846748851
LYG2	0.0867260105852573
LYG1	0.0565661058278468
TXNDC9	0.0665181621472307
EIF5B	0.0912075999624847
REV1	0.0589408441268423
RP11-527J8.1	0.0007875399361022
AC018690.1	0.0628076923076923
AFF3	0.0692210213460349
AC092667.2	0.1590344160866202
AC104782.3	0.0499732830607665
LONRF2	0.055557510668851
AC012493.2	0.4281221122112211
RP11-292K15.1	0.5282410714285714
CHST10	0.041550558312655
AC012493.1	0.2451894736842105
NMS	0.0561378232674427
AC068538.2	0.3202300884955752
RN7SL611P	0.0550036900369003
PDCL3	0.0503904314395557
snoU13	0.015067415730337
HMGN2P22	0.3355485714285714
RN7SL360P	0.0437353951890034
AC068538.4	0.0169952809952809
NANOGNBP1	0.12705
AC092168.3	0.0342054660810151
AC092168.4	0.2244607250755287
NPAS2	0.0479886799714735
AC092168.2	0.0601747557003257
AC016738.3	0.0402875498449269
AC016738.4	0.0818866845606255
RPL31	0.0970385787256922
TBC1D8	0.0736811783893985
RP11-426K3.1	0.5612867383512544
RN7SL548P	0.0703490196078431
RP11-299H21.1	0.0225449213543055
CNOT11	0.0637587210962032
RNF149	0.0538606301523357
SNORD89	0.2474561403508772
MIR5696	0.0288470588235294
CREG2	0.0625567843976691
AC092570.1	0.3445735607675906
RFX8	0.0510564369109033
AC092570.2	0.0391235032961119
AC092570.3	0.2681385281385281
AC092570.4	0.3724864391951006
MAP4K4	0.0509875251468373
FLJ20373	0.1505632969034608
IL1R2	0.029201166180758
IL1R1	0.0372519964276733
AC007271.3	0.0579053541315345
IL1RL2	0.0492799735998491
AC007248.6	0.2333333333333333
IL1RL1	0.0561041790013814
IL18R1	0.0439909778745844
AC007248.7	0.4626974595842956
IL18RAP	0.043868524367565
MIR4772	0.0077692307692307
AC007278.2	0.0099313583815028
AC007278.3	0.0024560408394781
SLC9A4	0.0458823141585627
SLC9A2	0.0412121119503995
MFSD9	0.0362384436315264
TMEM182	0.0542234124091002
AC007251.2	0.0991247822007773
AC108051.1	0.0784343790388908
AC108051.2	0.0066226870474658
AC108051.3	0.0777637931034482
AC073987.1	0.0652167603981835
AC073987.2	0.4386978723404255
AC092568.1	0.3462659176029962
AC018880.1	0.1408976857490864
AC018880.2	0.0532835820895522
AC013727.1	0.0668885972461273
AC013727.2	0.0464227745371544
RP11-76I14.1	0.0575839022160624
AC096554.1	0.046922593570713
AHCYP3	0.3413979671618452
AC068535.2	0.1401686310063463
AC068535.3	0.1532104377104377
AC013402.2	0.070198421761871
AC068535.4	0.0779574188282242
U3	0.0095330188679245
AC013402.1	0.0162596153846153
AC013402.4	0.0379009345794392
AC013402.3	0.1422215161143895
AC013402.5	0.1073168514815488
AC068535.5	0.3687893569844789
AC068057.1	0.1674195205479452
SNORA72	0.0022015503875968
AC068057.2	0.0622272153040967
HMGB3P11	0.3999288079470198
AC018730.1	0.1151529860563009
RP11-13J10.1	0.0862769486587511
POU3F3	0.2589772223342068
AC018730.4	0.0662301435406698
AC018730.3	0.0778485702211579
AC010884.1	0.0782323041357287
AC010884.2	0.1754177215189873
MRPS9	0.0636002613830714
AC104655.2	0.0348243678941116
AC104655.3	0.1337888719512195
GPR45	0.2542353623188406
RP11-332H14.1	0.0039181585677749
AC012360.1	0.0208003255561584
TGFBRAP1	0.0390743054814769
AC012360.2	0.0501979166666666
AC012360.4	0.0386789556962025
RP11-332H14.2	0.0158237170194259
C2orf49	0.0830124862903906
FHL2	0.0319062770723496
AC012360.6	0.0196547905328439
NCK2	0.0290114743233563
AC009505.2	0.0219975573092822
AC009505.4	0.0153410879233664
C2orf40	0.0336391310178355
UXS1	0.0303875807872363
AC018878.3	0.0289736842105263
AC092106.2	0.4012037533512064
AC092106.1	0.4074661190965092
AC114755.2	0.4581553784860557
AC114755.4	0.3982573363431151
AC114755.3	0.3223905529953916
AC114755.5	0.3561302395209581
AC114755.7	0.3534526044110746
PLGLA	0.2883550497121925
RGPD3	0.0847721772603215
AC108868.3	0.23914757677194
AC108868.1	0.0152387769958747
CD8BP	0.0248310938537781
AC108868.5	0.0326864684428509
AC108868.6	0.0356978193146417
EEF1A1P12	0.2961508172362556
ST6GAL2	0.048974482218246
ST6GAL2-IT1	0.0320407776197249
AC016994.2	0.0287240510083036
PPP1R2P5	0.3280696517412935
AC005040.3	0.0817614107883817
AC006227.1	0.0435443727908043
AC096669.1	0.0315951429586219
AC096669.2	0.0417289355360532
AC096669.3	0.0335559239940387
GACAT1	0.0335377400099973
AC096655.2	0.063181509532515
RGPD4	0.0873028946956657
AC009963.3	0.3436014492753623
AC009963.4	0.2350215827338129
AC009963.5	0.3460560471976401
AC009963.6	0.3752572016460905
SLC5A7	0.0544873689574839
AC023672.2	0.0528023059617547
AC023672.1	0.3165613577023498
AC019100.3	0.0449038607418054
RP11-443K8.2	0.5490504731861199
SULT1C3	0.0372423307815167
AC019100.7	0.4483227232537577
SULT1C2	0.0325002114959815
RP11-443K8.1	0.1604656144306651
SULT1C2P1	0.0627058171218554
RP11-465O11.2	0.1192612393681652
SULT1C4	0.0622972307085838
RP11-465O11.1	0.3113138686131387
GCC2	0.1020315175416974
AC012487.2	0.1181017539914549
LIMS1	0.0599158630255289
AC010095.5	0.0396480354178195
AC010095.6	0.5976805555555555
AC010095.7	0.2782942097026604
RANBP2	0.100047172513606
CCDC138	0.0838612048095136
AC073415.2	0.2957516339869281
EDAR	0.0456180375545299
SH3RF3-AS1	0.0960068578553616
SH3RF3	0.0250725575324745
MIR4265	0.0018181818181818
SNRPGP9	0.3397733333333333
MIR4266	0.0013090909090909
SEPT10	0.0694685714285714
RP11-537E18.1	0.3606430868167202
AC011753.5	0.0685826821733599
SOWAHC	0.2131519449817322
AC011753.6	0.1490468164794007
BMS1P19	0.4283314285714286
AC109815.2	0.4080837438423645
RPL22P11	0.3443530927835052
RGPD5	0.1140987865348486
LIMS3	0.1329264733660748
AC013271.3	0.12290860774119
GPAA1P1	0.364359828141783
AC013268.2	0.1643200549450549
AC013268.5	0.1590089226701916
AC013268.3	0.4042820842714699
AC013268.4	0.1906913946587537
MIR4267	0.0090243902439024
MALL	0.0693839190139768
MIR4436B1	0.0007692307692307
NPHP1	0.0999911305524675
AC013268.1	0.0010752688172043
AC092664.1	0.3955088809946714
LINC00116	0.1216253393131122
RP11-1223D19.1	0.1030657887527168
MIR4436B2	0.0458901098901098
AC140479.1	0.0051829268292682
AC112229.6	0.1210356083086053
AC112229.1	0.3811642172523962
AC112229.7	0.1713479849543256
AC108938.2	0.1863886348791639
AC112229.4	0.2275993284834919
RP13-1039J1.4	0.1200939424073799
RP13-1039J1.2	0.1198879174030322
LIMS3L	0.104314405064013
RP13-1039J1.3	0.0518332419089413
LIMS3L	0.0425246067985794
AC108938.3	0.260735294117647
RGPD6	0.0866318679584687
AC123886.2	0.2254445936870382
AC114776.1	0.4238475452196382
BUB1	0.0722032560556201
AC114776.3	0.1001452784503632
ACOXL	0.066093512252042
RPL5P9	0.2535925507900677
AC096670.3	0.0449330201809325
BCL2L11	0.0539876502954962
AC108463.1	0.0394049563235852
MIR4435-1HG	0.0542386134272353
AC108463.2	0.1050968028419182
RP11-181E10.3	0.081693657219973
AC068491.2	0.0454044389642416
RP11-803D5.4	0.1063894389438943
RPS14P4	0.3116435406698564
MIR4435-2	0.1860625
AC068491.3	0.2920757453666398
AC017002.1	0.0400235825134394
AC017002.2	0.0535311955385151
RP11-68E19.1	0.0502904918032786
AC017002.4	0.0268163745190252
AC093166.1	0.4397610062893081
AC093166.2	0.1586424242424242
AC093166.3	0.2682065479056331
ANAPC1	0.0751916061476102
MIR4771-1	0.0091216216216216
AC093166.4	0.2227121710526315
AC104651.1	0.3677512077294685
MERTK	0.0579522897706033
RN7SL297P	0.0229137931034482
AC104651.2	0.3582680272108843
AC104651.3	0.3265757575757576
TMEM87B	0.0818654830254618
FBLN7	0.0481426048565121
ZC3H8	0.0950491607814363
snoU13	0.1315773195876288
ZC3H6	0.1048304017372421
AC115115.3	0.3953333333333333
AC115115.2	0.2770982058545798
AC115115.4	0.3168427419354838
RGPD8	0.0889327763715701
TTL	0.0756697042929547
POLR1B	0.0883002788527202
Y_RNA	0.3815742574257426
CHCHD5	0.055152303415409
AC012442.5	0.1090067737870195
AC012442.6	0.0517910839160839
AC079922.2	0.2932144846796657
AC079922.3	0.0552544700699663
SLC20A1	0.1201066718602192
NT5DC4	0.0676678040572123
CKAP2L	0.0719530803177405
IL1A	0.084902023229674
IL1B	0.0734194044456871
AC079753.1	0.0108118811881188
AC079753.4	0.5478352201257861
IL37	0.0159071380243572
AC079753.5	0.2631700182815357
IL36G	0.0618525234694696
HMGN2P23	0.3187769516728624
AC016724.6	0.314855106888361
IL36A	0.0523014705882352
IL36B	0.0470711245410533
IL36RN	0.0458284655300222
IL1F10	0.0495678213424692
RNU6-1180P	0.0349158878504672
IL1RN	0.034825318061411
PSD4	0.0465740705177446
AC016683.5	0.0231725039205436
AC016683.6	0.0499152167230249
PAX8	0.0534236267751056
RP11-65I12.1	0.0781409691629956
IGKV1OR2-108	0.2917743190661478
AC016745.3	0.0711289156626506
RP11-480C16.1	0.0683523090328202
CBWD2	0.1106757038581856
AC016745.1	0.2905525114155251
FOXD4L1	0.0946735976789168
RP11-395L14.3	0.0251845848494872
RP11-395L14.4	0.0614039059913935
RP11-395L14.5	0.0746181069188278
FAM138B	0.0402508497620666
MIR1302-3	0.1324710144927536
WASH2P	0.0570321504802561
DDX11L2	0.1104013391098858
RPL23AP7	0.1069322442582434
RABL2A	0.0532888421573478
RP11-395L14.17	0.33633984375
RP11-395L14.13	0.1203986013986014
AC017074.1	0.0212645305514158
AC017074.2	0.1320150889032111
RNU6-744P	0.0908130841121495
SLC35F5	0.0819866249782873
MIR4782	0.0044050632911392
AC024704.2	0.0524520231213872
AC104653.1	0.0541241468963275
snoU13	0.0023365384615384
RP11-141B14.1	0.0356440568475452
ACTR3	0.0793440946074314
AC010982.1	0.070073591980962
AC110769.3	0.0511486567164179
AC110769.1	0.0027586206896551
U3	0.1230558139534883
AC010982.2	0.1298127450980392
SEPHS1P7	0.289054375531011
snoU13	0.0023369565217391
RNU2-41P	0.0025280898876404
DPP10	0.0529567951331466
AC068542.1	0.0394156732460426
AC068542.2	0.3247953382603752
AC066593.1	0.0532147061725147
AC017040.1	0.3476715741789354
RP11-338I24.1	0.2401647058823529
AC062016.1	0.3153636363636363
AC062016.2	0.3870468431771894
AC062016.3	0.0166553254437869
MTND1P28	0.3774010526315789
MTND2P21	0.2714213051823417
AC012365.3	0.539563524590164
RNU7-190P	0.0123606557377049
AC092170.1	0.2500417287630402
AC009312.1	0.065834506135759
DDX18	0.0575214326001128
AC009404.2	0.0178119658119658
HTR5BP	0.0896610784469516
CCDC93	0.0503039754297761
AC009303.3	0.1173725490196078
AC009303.1	0.0464315649714252
RP11-98C1.1	0.0357924610051993
RP11-98C1.2	0.0475122282608695
RN7SL111P	0.0667692307692307
INSIG2	0.1405387651911647
AC093901.1	0.0825543596454044
RP11-19E11.1	0.0417278525868178
EN1	0.1756590413943355
MARCO	0.0695788741784931
RP11-77A13.1	0.1175606307775965
C1QL2	0.1829928220627125
RN7SL468P	0.0017925170068027
STEAP3	0.0506643804516668
STEAP3-AS1	0.0963574193548387
C2orf76	0.0910105256640455
DBI	0.0785856127886323
TMEM37	0.0517252900232018
SCTR	0.0469338704342484
AC013275.2	0.023602899348564
PCDP1	0.0654044135121371
AC013275.1	0.0332376237623762
TMEM177	0.0716779730281978
AC069154.4	0.2636228013029316
PTPN4	0.1094737051046443
snoU13	0.0463644859813084
AC016691.2	0.2378765133171912
EPB41L5	0.0919297294043283
AC012363.4	0.1158978396543446
Y_RNA	0.524787610619469
AC012363.7	0.3520030211480363
AC012363.8	0.3999207746478873
